SampleID;x1;x2;y;RandomEffect
107005132;0.21;6.76;2.671;2009
107005134;0.13;6.91;2.248;2009
107005135;0.2725;7;2.255;2009
107005163;0.215;4.6;2.36;2009
107005165;0.1725;3.53;2.232;2009
107005168;0.42;3.75;2.123;2009
107005170;0.036;1;2.214;2006
107005171;0.17;6.49;2.181;2009
107005172;0.12;7;2.6;2009
107005194;0.188032315;4.21;2.326;2006
107005197;0.273333333;7;2.453;2006
107005199;0.11;6.61;2.382;2006
107005203;0.375;3.99;2.581;2007
107005204;0.02;4.97;2.3;2007
107005206;0.02;3;2.37;2006
107005215;0.106666667;4.53;2.356;2007
107005217;0.193333333;4.1;2.277;2009
107005230;0.143;7;2.3;2007
107005232;0.111666667;7;2.333;2006
107005242;0.29;5.18;2.325;2009
107005253;0.125;2.84;2.105;2009
107005257;0.28;3.6;2.074;2009
107005261;0.725;6.85;2.169;2009
107005264;0.14;7;2.148;2009
107005274;0.05;4.76;2.181;2007
107005278;0.034482172;6.94;2.568;2007
107005287;0.2725;6.85;2.1;2009
107005291;0.433333333;6.92;2.229;2009
107005301;0.036666667;6.62;2.25;2007
107005303;0.023168173;2.64;2.564;2004
107005305;0.0925;3.81;2.069;2009
107005321;0.036;4.78;2.226;2008
107005321;0.045714286;4.78;2.156;2007
107005359;0.13;4.94;2.343;2009
107005365;0.05;5.03;1.845;2009
107005367;0.3225;6.67;2.371;2009
107005368;0.11;5.63;2.545;2009
107005379;0.086666667;3.63;2.3;2009
107005380;0.203333333;3.09;2.105;2009
107005404;0.1;6.24;2.069;2009
107005424;0.12;2.5;2.111;2009
107005432;0.0975;7;2.248;2009
107005448;0.3525;6.06;2.404;2004
107005449;0.055;5.24;2.376;2007
107005457;0.045;4.4;2.079;2009
107005459;0.1925;4.98;1.997;2009
107005466;0.02474834;3.08;2.157;2004
107005476;0.046870685;7;2.456;2008
107005486;0.08;6.42;2.255;2009
107005487;0.2;6.48;2.404;2012
107005487;0.2;6.48;2.467;2006
107005493;0.015662377;4.16;2.308;2012
107005525;0.175;4.83;2.117;2009
107005530;0.2025;6.46;2.3;2009
107005535;1.17;6.87;2.571;2012
107005535;1.17;6.87;2.278;2012
107005543;0.25;3.56;2.225;2006
107005553;0.459166667;5.51;2.4;2009
107005554;0.1775;3.95;2.079;2012
107005557;0.0675;5.78;2.267;2009
107005594;0.27;6.85;2.229;2006
107005616;0.21647533;6.12;2.443;2006
107005617;0.2925;5.23;2.745;2006
107005617;0.14;5.23;2.622;2008
107005618;0.11113083;4;2.2;2006
107005619;0.6175;7;2.336;2006
107005622;0.021429988;5.03;2.486;2008
107005622;0.021271972;5.03;2.8;2007
107005627;0.03106901;3.84;2.244;2007
107005628;0.12;5.27;1.985;2009
107005632;0.1075;4.83;2.136;2009
107005633;0.52;7;2.208;2009
107005635;0.148888889;4.02;2.405;2007
107005635;0.16;4.02;2.211;2008
107005638;0.073333333;7;2.562;2009
107005641;0.051428571;6.15;2.161;2007
107005643;0.09;4.05;2.357;2009
107005647;0.057931858;5.22;1.879;2008
107005648;0.22;6.96;2.131;2008
107005648;0.22;6.96;2.056;2009
107005657;0.2975;3.44;1.75;2009
107005658;0.065832695;5.46;2.132;2004
107005660;0.375;3.84;2.239;2009
107005660;0.375;3.84;2.453;2012
107005664;0.5575;4.81;2.467;2009
107005666;0.14;1.85;2.076;2009
107005667;0.32;4.9;2.148;2009
107005673;0.0753137;4.26;2.16;2005
110000012;0.05;1.42;1.813;2012
110000012;0.05;1.42;1.815;2010
110000012;0.05;1.42;1.744;2009
110000012;0.05;1.42;1.86;2011
110000012;0.09;1.42;1.745;2007
110000012;0.05;1.42;1.815;2011
110000012;0.023694895;1.42;1.754;2008
110000012;0.081666667;1.42;1.776;2013
110000047;0.068333333;6.4;2.003;2008
110000065;0.126666667;2.72;1.824;2012
110000065;0.148333333;2.72;2.023;2009
110000065;0.153333333;2.72;2.092;2008
110000071;0.175;6.44;1.758;2009
110000071;0.061666667;6.44;1.745;2008
110000071;0.056666667;6.44;1.757;2012
110000073;0.083333333;6.68;2.013;2012
110000073;0.1;6.68;2.155;2009
110000075;0.07;5;2.228;2009
110000075;0.075;5;2.089;2012
110000096;0.045714286;2.52;1.938;2012
110000096;0.113333333;2.52;2.005;2008
110000096;0.045714286;2.52;1.795;2013
110000096;0.036666667;2.52;1.862;2010
110000098;0.085;2.92;1.939;2010
110000098;0.086666667;2.92;1.98;2008
110000099;0.091666667;2.38;1.945;2010
110000099;0.091666667;2.38;1.878;2008
110000100;0.017242544;2.72;1.865;2013
110000100;0.045;2.72;1.85;2010
110000103;0.145;7;2.156;2010
110000103;0.138333333;7;2.2;2008
110000120;0.145;5.48;2.148;2009
110000121;0.123333333;6.84;2.215;2009
110000130;0.168;7;2.34;2011
110000137;0.166666667;6.52;2.396;2008
110000138;0.506666667;6.4;2.264;2011
110000138;0.506666667;6.4;2.408;2008
110000143;0.148333333;5.88;2.097;2011
110000144;0.181666667;5.44;2.484;2008
110000146;0.11;0;1.986;2011
110000146;0.11;0;2.235;2008
110000168;0.17;5.48;2.078;2008
110000168;0.17;5.48;1.912;2011
110000169;0.07;6.36;1.794;2013
110000178;0.12;7;2.231;2009
110000178;0.146666667;7;2.162;2012
110000179;0.153333333;5.12;2.164;2009
110000179;0.151666667;5.12;2.214;2012
110000180;0.16;0;2.078;2009
110000180;0.166666667;0;2.035;2013
110000181;0.123333333;5.64;1.961;2009
110000181;0.123333333;5.64;1.834;2012
110000183;0.086666667;4.76;2.088;2009
110000187;0.13;0;2.039;2009
110000187;0.108333333;0;2.028;2013
110000189;0.093333333;6.52;2.107;2013
110000190;0.093333333;5.96;1.679;2012
110000190;0.121666667;5.96;1.95;2008
110000190;0.138333333;5.96;1.919;2009
110000199;0.09;6.08;2.053;2009
110000200;0.16;6.24;2.064;2008
110000200;0.146666667;6.24;2.08;2009
110000201;0.066666667;2.92;1.788;2013
110000201;0.086666667;2.92;1.868;2009
110000207;0.415;7;2.296;2009
110000207;0.254;7;2.2;2012
110000209;0.29;7;2.362;2009
110000215;0.26;6.6;2.431;2008
110000215;0.288333333;6.6;2.24;2012
110000215;0.288333333;6.6;2.311;2010
110000226;0.135;5.84;2.13;2009
110000231;0.168333333;6.92;2.188;2009
110000232;0.14;6.84;2.19;2009
110000234;0.125;7;2.238;2009
110000237;0.101666667;6.6;2.236;2008
110000237;0.318;6.6;2.34;2010
110000237;0.318;6.6;2.269;2013
110000238;0.351666667;7;2.314;2008
110000238;0.444;7;2.313;2010
110000238;0.444;7;2.314;2013
110000239;0.163333333;6.28;2.019;2010
110000244;0.153333333;7;2.125;2009
110000245;0.135;6.68;2.119;2009
110000247;0.101666667;7;2.068;2008
110000247;0.27;7;2.148;2010
110000248;0.088333333;4.76;2.213;2009
110000317;0.222857143;6.72;2.3;2009
110000317;0.141666667;6.72;2.023;2012
110000427;0.378333333;6.68;2.254;2011
110000431;0.25;6.44;2.383;2008
110000531;0.075;6.84;1.843;2012
110000531;0.076666667;6.84;2.256;2009
110000532;0.116;3.16;1.967;2012
110000532;0.091666667;3.16;2.141;2009
110000532;0.098333333;3.16;2.146;2008
110000544;0.181666667;7;2.269;2008
110000544;0.106666667;7;2.306;2010
110000544;0.148;7;2.1;2012
110000546;0.331666667;7;2.535;2008
110000546;0.326;7;2.557;2013
110000546;0.326;7;2.683;2012
110000547;0.04;5.12;1.75;2013
110000547;0.04;5.12;1.982;2012
110000547;0.04;5.12;2;2011
