SampleID;x1;x2;y;RandomEffect ; 
OGELE900_1988_6;0.045;2.761538462;20;R18;
OZEEP300_1990_5;0.046;2.741666667;8;R4;
OANSE290_1985_5;0.007;2.727272727;18;R17;
OANSE290_1985_9;0.007;2.727272727;8;R17;
OMUHL800_1988_5;0.054;2.685923077;23;R13;
OMUHL800_1988_9;0.054;2.685923077;21;R13;
OSAEF800_1983_5;0.054;2.641538462;19;R13;
OSAEF800_1983_9;0.054;2.641538462;22;R13;
OGELE500_1988_6;0.051;2.630769231;8;R17;
ORODE500_1996_9;0.059;2.62;13;R13;
OGELE800_1988_6;0.039;2.575;7;R18;
OVLGF100_1988_6;0.039;2.575;12;R18;
ORODE800_1983_5;0.012;2.561538462;17;R13;
ORODE800_1983_9;0.012;2.561538462;22;R13;
OURUR900_1989_6;0.057;2.558333333;20;R4;
ORODE800_1985_5;0.042;2.525;19;R13;
ORODE800_1985_9;0.042;2.525;17;R13;
OEIJS500_1988_6;0.114;2.5;25;R17;
ORODE800_1987_5;0.037;2.453333333;18;R13;
ORODE800_1987_9;0.037;2.453333333;27;R13;
OEIJS500_1989_10;0.017;2.45;18;R17;
OANSE290_1987_5;0.02;2.416666667;18;R17;
OANSE290_1987_9;0.02;2.416666667;10;R17;
OEIJS500_2006_6;0.005;2.375;34;R17;
OZEEP300_1992_5;0.051;2.35;8;R4;
OEIJS500_2012_5;0.022;2.33;42;R17;
ORODE800_1986_5;0.027;2.32;14;R13;
OSLAK800_1987_6;0.046;2.3;11;R17;
OSLAK800_1987_9;0.046;2.3;8;R17;
OEIJS500_2002_5;0.018;2.256666667;33;R17;
ORODE800_1984_5;0.046;2.238461538;14;R13;
ORODE800_1984_9;0.046;2.238461538;21;R13;
140228_2006_5;0.011;2.236363636;31;R4;
OURUR900_1992_5;0.067;2.225;9;R4;
140210_1987_4;0.156;2.2175;6;R4;
140210_1987_9;0.156;2.2175;10;R4;
OCAUM905_1989_10;0.058;2.216666667;11;R17;
ORODE500_1988_5;0.053;2.210153846;21;R13;
ORODE500_1988_9;0.053;2.210153846;27;R13;
OEIJS500_2009_6;0.007;2.2;41;R17;
140228_2002_5;0.057;2.188333333;26;R4;
OWORM900_1984_5;0.043;2.186923077;15;R18;
OWORM900_1984_9;0.043;2.186923077;11;R18;
OGELE900_1991_6;0.058;2.172727273;20;R18;
OMUHL800_1990_5;0.06;2.155833333;12;R13;
OJEKE900_1986_6;0.033;2.12;9;R18;
OURUR900_1988_5;0.064;2.115384615;13;R4;
ORODE500_1990_5;0.05;2.085833333;22;R13;
OEIJS500_1991_2;0.04;2.083333333;24;R17;
OCAUM905_2010_6;0.043;2.064166667;26;R17;
OMSNL900_2008_6;0.052;2.033333333;26;R4;
OWORM900_1985_5;0.057;1.983333333;17;R18;
OWORM900_1985_9;0.057;1.983333333;20;R18;
OGELE900_1992_5;0.044;1.983333333;18;R18;
OURUR900_1990_6;0.058;1.941666667;11;R4;
ORODE500_1991_9;0.095;1.9356;8;R13;
OWORM100_1984_5;0.052;1.928461538;12;R18;
OWORM100_1984_9;0.052;1.928461538;21;R18;
OURUR900_1987_6;0.055;1.884166667;12;R4;
OANSE800_2004_6;0.006;1.835;42;R17;
OJEKE900_1985_6;0.035;1.833333333;7;R18;
OJEKE900_1985_9;0.035;1.833333333;10;R18;
OMUHL800_1991_9;0.059;1.826363636;23;R13;
OANSE290_1988_5;0.006;1.803230769;21;R17;
OANSE290_1988_9;0.006;1.803230769;14;R17;
ORODE500_1992_9;0.075;1.80125;12;R13;
OWORM100_1985_5;0.058;1.798333333;17;R18;
OWORM100_1985_9;0.058;1.798333333;16;R18;
OMSNL900_1990_5;0.068;1.788333333;2;R4;
140210_1986_4;0.13;1.772857143;5;R4;
140210_1986_9;0.13;1.772857143;14;R4;
ORODE500_1993_9;0.059;1.751818182;9;R13;
OJEKE900_1987_6;0.05;1.75;6;R18;
OWORM900_1986_5;0.058;1.748333333;21;R18;
OWORM900_1986_9;0.058;1.748333333;13;R18;
OGELE900_1990_5;0.047;1.739166667;19;R18;
140262_2001_8;0.003;1.732631579;32;R5;
OMUHL800_1993_9;0.035;1.721818182;22;R13;
140221_2012_5;0.013;1.7;49;R4;
ORODE500_1995_9;0.097;1.666666667;8;R13;
OGELE580_2013_6;0.029;1.662727273;68;R18;
OJEKE100_1998_5;0.114;1.636944444;9;R18;
OANSE290_1989_9;0.007;1.636923077;18;R17;
140228_2001_5;0.056;1.636666667;19;R4;
140228_2000_6;0.06;1.628333333;39;R4;
OSAEF800_1985_5;0.031;1.622307692;13;R13;
OSAEF800_1985_9;0.031;1.622307692;24;R13;
OANSE290_1991_12;0.006;1.616;19;R17;
OCROM500_1992_9;0.002;1.61;10;R17;
OWORM100_1986_6;0.004;1.608333333;17;R18;
OWORM100_1986_9;0.004;1.608333333;18;R18;
140221_2011_5;0.011;1.606666667;59;R4;
OANSE900_1989_6;0.024;1.6;23;R17;
OMUHL800_1992_9;0.111;1.598888889;19;R13;
OJEKE900_1988_5;0.029;1.58;5;R18;
OSAEF800_1984_5;0.03;1.572307692;16;R13;
OSAEF800_1984_9;0.03;1.572307692;17;R13;
OANSE850_1990_5;0.033;1.569166667;28;R17;
OJEKE100_1986_5;0.031;1.56;7;R18;
OJEKE100_1986_9;0.031;1.56;16;R18;
140210_2013_4;0.054;1.51125;45;R4;
OVLOO900_1984_9;0.026;1.506666667;16;R5;
OJEKE900_1984_9;0.029;1.5;16;R18;
OJEKE100_1988_10;0.035;1.486923077;12;R18;
OJEKE100_1988_5;0.035;1.486923077;6;R18;
OSAEF800_1986_5;0.031;1.481666667;11;R13;
OSAEF800_1986_9;0.031;1.481666667;25;R13;
140210_2002_5;0.063;1.474285714;26;R4;
OEIJS500_1998_4;0.051;1.4675;22;R17;
OEIJS500_1998_9;0.051;1.4675;21;R17;
OANSE800_2002_5;0.014;1.458333333;27;R17;
OANSE800_1996_6;0.083;1.441111111;21;R17;
OANSE850_1991_5;0.082;1.413333333;17;R17;
OMSNL900_2005_6;0.027;1.413333333;19;R4;
140221_2008_5;0.055;1.4;31;R4;
OJEKE900_1998_6;0.148;1.396363636;8;R18;
140210_1988_10;0.142;1.391;11;R4;
140210_1988_4;0.142;1.391;15;R4;
OGELE700_2010_6;0.013;1.39;42;R18;
ORODE800_1989_9;0.027;1.389166667;25;R13;
140221_2013_9;0.02;1.38;46;R4;
ORODE900_1987_10;0.03;1.36;17;R13;
ORODE900_1987_6;0.03;1.36;14;R13;
ORODE500_1994_9;0.065;1.359166667;16;R13;
140262_1986_10;0.012;1.345;6;R5;
140262_1986_5;0.012;1.345;12;R5;
OWORM900_1987_5;0.041;1.338333333;13;R18;
OWORM900_1987_9;0.041;1.338333333;17;R18;
OJEKE100_1992_5;0.054;1.333333333;7;R18;
OVLOO900_1985_10;0.02;1.3175;2;R5;
OVLOO900_1985_7;0.02;1.3175;11;R5;
OANSE800_2007_6;0.006;1.302307692;40;R17;
OJEKE100_1985_6;0.028;1.285833333;9;R18;
OJEKE100_1985_9;0.028;1.285833333;11;R18;
ORODE800_1988_5;0.062;1.283615385;15;R13;
ORODE800_1988_9;0.062;1.283615385;24;R13;
OJEKE900_1991_5;0.05;1.253333333;7;R18;
OVLGF650_2007_6;0.035;1.252;65;R18;
OJEKE900_1992_5;0.054;1.238333333;7;R18;
OJEKE100_1991_5;0.062;1.234;6;R18;
OJEKE100_1991_9;0.062;1.234;16;R18;
OEIJS890_2009_6;0.006;1.231428571;53;R17;
OHULS900_1987_6;0.043;1.23;6;R17;
OHULS900_1987_9;0.043;1.23;3;R17;
ORODE800_1994_9;0.062;1.2275;31;R13;
OEIJS900_1987_6;0.008;1.216666667;11;R17;
OEIJS900_1987_9;0.008;1.216666667;14;R17;
140262_2003_8;0.067;1.211666667;48;R5;
OROER100_1983_6;0.015;1.20862069;29;R15;
OROER100_1983_9;0.015;1.20862069;24;R15;
OJEKE100_1987_5;0.035;1.195833333;6;R18;
OANSE800_2009_6;0.008;1.189166667;35;R17;
140221_2004_6;0.04;1.1825;40;R4;
OJEKE900_1994_6;0.111;1.178333333;9;R18;
OJEKE100_1993_5;0.071;1.174285714;8;R18;
OANSE850_1992_5;0.037;1.17;19;R17;
OCAUM905_2004_6;0.015;1.165;25;R17;
OVULE900_1993_10;0.013;1.16;12;R3;
OGELE500_1992_6;0.056;1.153333333;14;R17;
OJEKE100_1994_5;0.109;1.149473684;7;R18;
140210_2005_4;0.039;1.146666667;42;R4;
140210_2005_5;0.039;1.146666667;46;R4;
140220_1986_10;0.117;1.14;11;R4;
140210_2011_6;0.034;1.134444444;46;R4;
OJEKE100_1997_4;0.081;1.134111111;12;R18;
ORODE800_1993_9;0.04;1.13;18;R13;
ONKAN700_1994_5;0.004;1.123333333;19;R4;
140220_1988_10;0.017;1.12;20;R4;
140220_1988_4;0.017;1.12;7;R4;
OJEKE900_1990_5;0.038;1.1075;7;R18;
OJEKE100_1984_7;0.016;1.105833333;12;R18;
OGELE900_1994_6;0.051;1.105;24;R18;
OMSNL900_1994_6;0.07;1.103333333;6;R4;
140262_2004_8;0.014;1.098333333;29;R5;
140221_2006_5;0.035;1.091666667;35;R4;
OGEUL900_1986_6;0.011;1.091;15;R18;
OJEKE100_2000_5;0.064;1.088333333;7;R18;
OJEKE900_1989_6;0.033;1.0825;15;R18;
ORODE800_1996_9;0.055;1.075714286;29;R13;
OGEUL900_1985_10;0.016;1.071666667;15;R18;
OGEUL900_1985_6;0.016;1.071666667;10;R18;
OEIJS890_2012_5;0.02;1.06625;48;R17;
140210_2000_6;0.031;1.0625;21;R4;
140214_1986_9;0.202;1.060833333;14;R5;
ORODE800_1992_9;0.043;1.04625;16;R13;
OJEKE100_1989_6;0.029;1.036363636;11;R18;
OJEKE100_1989_9;0.029;1.036363636;12;R18;
140262_2002_8;0.035;1.035833333;29;R5;
ORODE800_1991_9;0.077;1.032818182;18;R13;
OWORM900_1988_5;0.05;1.030384615;19;R18;
OWORM900_1988_9;0.05;1.030384615;11;R18;
OJEKE100_1999_5;0.062;1.028333333;15;R18;
OJEKE100_1990_10;0.021;1.02;11;R18;
OJEKE100_1990_5;0.021;1.02;9;R18;
ORBRO500_1983_6;0.027;1.009230769;22;R13;
ORBRO500_1983_9;0.027;1.009230769;19;R13;
OEIJS300_1987_6;0.04;0.998333333;17;R17;
OEIJS300_1987_9;0.04;0.998333333;11;R17;
OANSE800_2000_6;0.054;0.9975;27;R17;
OCAUM905_2007_6;0.026;0.99;28;R17;
OEIJS900_1989_10;0.008;0.984285714;14;R17;
ORODE800_1990_5;0.038;0.983636364;19;R13;
140222_2002_5;0.211;0.975882353;6;R4;
140262_1985_10;0.025;0.974545455;12;R5;
140210_2010_6;0.183;0.967272727;29;R4;
OSAEF800_1987_5;0.08;0.965;17;R13;
OSAEF800_1987_9;0.08;0.965;13;R13;
OGULP100_1990_10;0.004;0.962;26;R17;
OGULP100_1990_5;0.004;0.962;26;R17;
140221_2002_5;0.028;0.961666667;25;R4;
OANSE290_1992_9;0.006;0.958;11;R17;
OGULP100_1988_10;0.007;0.953846154;11;R17;
OGULP100_1988_5;0.007;0.953846154;29;R17;
140214_1985_10;0.062;0.953636364;14;R5;
140214_1985_4;0.062;0.953636364;8;R5;
OGULP100_2000_5;0.006;0.953333333;31;R17;
OROER100_1986_5;0.021;0.942857143;25;R15;
OROER100_1986_9;0.021;0.942857143;29;R15;
OUFFE050_2004_6;0.03;0.941666667;40;R5;
OSLAK800_1989_10;0.036;0.94;23;R17;
OGELE900_1996_6;0.105;0.935833333;31;R18;
OJEKE100_1996_5;0.088;0.93;10;R18;
OROER905_1985_10;0.016;0.929411765;16;R15;
OROER905_1985_7;0.016;0.929411765;15;R15;
ONKAN700_1990_6;0.008;0.9275;22;R4;
OANSE600_1993_9;0.066;0.923333333;25;R17;
140210_2012_5;0.025;0.920625;36;R4;
OEIJS900_1993_7;0.015;0.92;24;R17;
140210_1989_10;0.022;0.903333333;11;R4;
140210_1989_6;0.022;0.903333333;14;R4;
OROER905_1986_6;0.018;0.888181818;10;R15;
OVLOO900_2001_6;0.003;0.887272727;39;R5;
OGULP100_1996_5;0.028;0.883666667;22;R17;
OEIJS900_1997_4;0.022;0.882727273;37;R17;
140262_2005_8;0.04;0.8825;49;R5;
OHAMB500_1986_6;0.015;0.88;19;R15;
140210_2004_5;0.062;0.8725;46;R4;
OGULP100_1998_5;0.006;0.872;19;R17;
OJEKE900_1996_6;0.101;0.865833333;10;R18;
140213_1986_9;0.146;0.865454545;18;R5;
OWORM900_1990_5;0.059;0.863333333;13;R18;
ORBRO500_1991_12;0.025;0.8576;18;R13;
OJEKE100_1995_5;0.175;0.8575;8;R18;
OGULP100_1986_5;0.001;0.856;18;R17;
OGULP100_1986_9;0.001;0.856;10;R17;
140218_2002_5;0.078;0.853333333;34;R5;
ORBRO500_1988_5;0.045;0.839692308;19;R13;
ORBRO500_1988_9;0.045;0.839692308;16;R13;
OJEKE900_2000_6;0.065;0.835;13;R18;
OURUR900_2010_6;0.058;0.834;46;R4;
OGELE900_2004_6;0.005;0.8325;34;R18;
OWORM100_1987_5;0.059;0.831666667;21;R18;
OWORM100_1987_9;0.059;0.831666667;21;R18;
140220_2002_5;0.017;0.830833333;30;R4;
ORBRO500_1984_5;0.022;0.83;22;R13;
ORBRO500_1984_9;0.022;0.83;24;R13;
140216_2003_8;0.009;0.83;47;R6;
OGEUL600_1986_6;0.011;0.825;24;R18;
OEIJS890_1998_4;0.021;0.823333333;30;R17;
OEIJS890_1998_9;0.021;0.823333333;24;R17;
OWORM100_1988_5;0.075;0.822076923;22;R18;
OWORM100_1988_9;0.075;0.822076923;17;R18;
OGELE900_1998_6;0.028;0.818333333;33;R18;
OGULP100_1989_6;0.005;0.813333333;13;R17;
OGULP100_1989_9;0.005;0.813333333;21;R17;
OWORM900_1989_9;0.051;0.810769231;19;R18;
ORODE800_1995_9;0.042;0.81;24;R13;
OURUR900_2007_6;0.023;0.81;32;R4;
OSELZ500_1985_5;0.006;0.807;23;R17;
OSELZ500_1985_9;0.006;0.807;19;R17;
OJEKE100_2001_5;0.058;0.805625;11;R18;
OJEKE100_2006_5;0.08;0.802083333;11;R18;
140210_2001_5;0.042;0.800833333;35;R4;
ORBRO500_1986_5;0.026;0.794285714;18;R13;
ORBRO500_1986_9;0.026;0.794285714;17;R13;
OWORM900_1991_9;0.081;0.790833333;18;R18;
140216_2002_9;0.064;0.789230769;42;R6;
ORBRO500_1985_5;0.037;0.783333333;17;R13;
ORBRO500_1985_9;0.037;0.783333333;17;R13;
OJEKE100_2007_6;0.08;0.7832;14;R18;
OGULP100_1999_5;0.006;0.781666667;36;R17;
OJEKE900_2006_6;0.055;0.781666667;15;R18;
140218_2005_5;0.068;0.781666667;24;R5;
OROER100_1985_5;0.018;0.781052632;25;R15;
OROER100_1985_9;0.018;0.781052632;27;R15;
ORBRO500_1987_5;0.02;0.776666667;21;R13;
ORBRO500_1987_9;0.02;0.776666667;23;R13;
OGEUL900_1987_6;0.011;0.769166667;22;R18;
OGEUL900_1987_7;0.011;0.769166667;19;R18;
140210_2007_6;0.03;0.769166667;46;R4;
OSOUR200_1998_4;0.034;0.7675;7;R17;
OSOUR200_1998_9;0.034;0.7675;6;R17;
140216_2000_8;0.06;0.7675;54;R6;
OVOER100_2000_5;0.004;0.763333333;14;R17;
140210_2008_5;0.061;0.761666667;35;R4;
OGULP100_1984_7;0.005;0.759090909;26;R17;
OKRUM605_1988_5;0.038;0.754153846;26;R13;
OKRUM605_1988_9;0.038;0.754153846;22;R13;
OGULP100_1997_4;0.001;0.740611111;31;R17;
OGELE900_2007_6;0.065;0.736666667;38;R18;
140220_2008_5;0.017;0.730833333;27;R4;
OGEUL600_1988_5;0.019;0.727692308;24;R18;
OGULP100_1994_5;0.003;0.723571429;21;R17;
OEIJS900_1999_6;0.01;0.723333333;22;R17;
OJEKE100_2004_6;0.036;0.723333333;11;R18;
OANSE600_1987_10;0.004;0.721666667;23;R17;
OANSE600_1987_6;0.004;0.721666667;18;R17;
OGULP900_1987_6;0.001;0.715;19;R17;
OGULP900_1987_9;0.001;0.715;26;R17;
OVLGF650_2013_6;0;0.713333333;55;R18;
OSAEF800_1988_5;0.023;0.712384615;15;R13;
OSAEF800_1988_9;0.023;0.712384615;14;R13;
OGELE900_2002_6;0.014;0.710833333;40;R18;
OGEUL900_1988_5;0.018;0.710833333;19;R18;
OGEUL500_1989_10;0.005;0.707142857;23;R18;
140216_2004_8;0.014;0.706666667;30;R6;
140210_2009_6;0.046;0.705454545;36;R4;
OGULP100_1985_5;0.001;0.6975;22;R17;
OGULP100_1985_8;0.001;0.6975;12;R17;
140218_2004_5;0.062;0.690833333;44;R5;
OGULP900_1989_10;0.002;0.69;17;R17;
140214_2005_8;0.069;0.69;58;R5;
OGELE900_2010_6;0.142;0.689166667;53;R18;
342420_1996_11;0.055;0.688333333;28;R6;
143212_2004_6;0.054;0.683333333;74;R4;
OSELZ500_1996_9;0.006;0.6805;19;R17;
OANSE850_1994_6;0.021;0.678181818;20;R17;
OMSNL900_2011_5;0.016;0.678;24;R4;
OANSE600_1989_10;0.011;0.675714286;20;R17;
140216_2005_6;0.046;0.674166667;48;R6;
140216_2005_8;0.046;0.674166667;57;R6;
OJEKE100_2005_5;0.041;0.672222222;16;R18;
OJEKE100_2010_10;0.037;0.672083333;20;R18;
OJEKE100_2010_5;0.037;0.672083333;19;R18;
OWORM100_1990_5;0.05;0.67;16;R18;
OUFFE050_2009_4;0.019;0.67;47;R5;
OJEKE100_2008_6;0.042;0.669583333;13;R18;
OJEKE900_2002_6;0.082;0.669166667;12;R18;
ONKAN700_1985_6;0.008;0.668;20;R4;
ONKAN700_1985_9;0.008;0.668;17;R4;
OGULP100_1992_5;0.004;0.666666667;28;R17;
OGULP100_1987_5;0.005;0.664166667;16;R17;
ORBRO500_1989_9;0.028;0.66;16;R13;
OUFFE050_2002_5;0.078;0.659444444;33;R5;
OSAEF800_1992_9;0.082;0.657777778;16;R13;
OUFFE050_2003_6;0.011;0.653333333;54;R5;
OEIJS900_1995_6;0.017;0.651666667;21;R17;
OJEKE900_2009_6;0.058;0.647692308;18;R18;
143211_1988_10;0.043;0.644615385;18;R6;
342420_2003_8;0.07;0.644166667;29;R6;
OANSE800_2011_5;0.005;0.640714286;58;R17;
OJEKE100_2002_5;0.043;0.639411765;12;R18;
OSOUR100_1998_9;0.045;0.6325;9;R17;
OSELZ500_1986_6;0.005;0.626666667;17;R17;
OSELZ500_1986_9;0.005;0.626666667;15;R17;
OSAEF800_1989_9;0.073;0.625384615;16;R13;
OWORM100_1991_9;0.06;0.62175;26;R18;
ONOOR500_2006_5;0.001;0.621666667;32;R17;
OVOER100_2006_5;0.056;0.620555556;19;R17;
140210_2003_4;0.019;0.612;29;R4;
OJEKE100_2009_6;0.06;0.61;15;R18;
OGEUL750_1989_10;0.018;0.608333333;24;R18;
OANSE800_1998_6;0.07;0.605454545;22;R17;
OJEKE100_2012_6;0.053;0.603571429;17;R18;
ONKAN700_1988_10;0.003;0.602;23;R4;
ONKAN700_1988_6;0.003;0.602;18;R4;
140210_2006_5;0.018;0.601666667;36;R4;
OROER100_1992_9;0.014;0.6;18;R15;
GROO0036_2009_6;0.054;0.599583333;49;R5;
OGEUL900_1991_5;0.01;0.599166667;34;R18;
OGEUL600_1987_6;0.017;0.599166667;19;R18;
OGEUL600_1987_7;0.017;0.599166667;22;R18;
OGEUL750_1993_7;0.015;0.596666667;28;R18;
140210_1990_10;0.034;0.594;10;R4;
OGEUL900_1990_5;0.009;0.593333333;29;R18;
OROER905_1990_5;0.015;0.59;22;R15;
OURUR900_1997_4;0.026;0.59;38;R4;
OGULP100_2001_5;0.003;0.583529412;35;R17;
OGULP100_1991_5;0.005;0.583333333;30;R17;
OGULP100_1991_9;0.005;0.583333333;14;R17;
OBOCH700_1998_4;0.041;0.5825;38;R17;
OBOCH700_1998_9;0.041;0.5825;33;R17;
OROER100_1987_10;0.007;0.581428571;19;R15;
OROER100_1987_5;0.007;0.581428571;23;R15;
OROER905_1989_6;0.02;0.58;22;R15;
GROO0036_2011_3;0.011;0.58;31;R5;
OGULP900_2006_5;0.004;0.5775;40;R17;
OGELE900_2013_6;0.01;0.576875;50;R18;
OVOER900_2006_6;0.055;0.576666667;26;R17;
140214_2002_8;0.041;0.575;45;R5;
OWORM900_1992_9;0.053;0.571111111;19;R18;
OJEKE100_2003_5;0.069;0.57;10;R18;
OVULE800_1987_10;0.001;0.57;16;R3;
OVULE800_1987_6;0.001;0.57;21;R3;
143211_1998_9;0.013;0.57;58;R6;
OGELE900_2000_5;0.023;0.5675;43;R18;
OWORM900_1993_9;0.033;0.564166667;23;R18;
OWORM100_1989_9;0.073;0.563846154;26;R18;
OUFFE050_2001_5;0.026;0.562222222;26;R5;
143211_2005_8;0.066;0.561666667;45;R6;
OGEUL900_1989_6;0.006;0.559166667;24;R18;
OUFFE050_2000_5;0.044;0.557777778;16;R5;
OGULP900_1997_4;0.006;0.557272727;32;R17;
OVOER100_1984_7;0.001;0.556666667;17;R17;
OSELZ500_1988_5;0.006;0.554076923;19;R17;
OSELZ500_1988_9;0.006;0.554076923;19;R17;
143211_2001_8;0.011;0.551666667;36;R6;
OSAEF800_1991_9;0.088;0.551545455;13;R13;
OWORM900_1994_9;0.016;0.548333333;21;R18;
143211_2003_8;0.041;0.547272727;37;R6;
OGEUL500_1987_6;0.016;0.546666667;11;R18;
OGEUL500_1987_9;0.016;0.546666667;13;R18;
143211_1999_9;0.027;0.546666667;28;R6;
143211_1996_10;0.058;0.546666667;45;R6;
OROER905_1988_6;0.012;0.545;26;R15;
143211_2000_8;0.012;0.545;42;R6;
140222_2000_5;0.016;0.544615385;33;R4;
OJEKE100_2011_5;0.064;0.543333333;17;R18;
900001_2007_6;0.019;0.5425;55;R6;
OWORM900_1996_9;0.024;0.537428571;21;R18;
OVOER900_1993_9;0.026;0.536666667;18;R17;
OGEUL900_1992_5;0.013;0.533333333;29;R18;
ONOOR500_1990_10;0.002;0.529166667;23;R17;
ONOOR500_1990_5;0.002;0.529166667;16;R17;
OUFFE050_2012_5;0.005;0.529166667;53;R5;
143211_1997_10;0.02;0.529090909;55;R6;
OROER100_1988_5;0.011;0.526153846;31;R15;
OROER100_1988_9;0.011;0.526153846;30;R15;
OJEKE900_2004_6;0.035;0.525;14;R18;
140233_1987_4;0.033;0.524;10;R4;
140233_1987_9;0.033;0.524;16;R4;
OJEKE900_2012_6;0.037;0.523125;20;R18;
140218_2012_6;0.034;0.521666667;51;R5;
OVOER100_1992_5;0.015;0.52;16;R17;
140220_2000_6;0.009;0.5175;39;R4;
OROER905_1987_6;0.009;0.516666667;9;R15;
OWORM900_2003_9;0.011;0.516416667;29;R18;
OEIJS170_1998_4;0.025;0.515;30;R17;
OEIJS170_1998_9;0.025;0.515;23;R17;
OGEUL100_1994_5;0.004;0.515;20;R18;
