SampleID;x1;x2;y;RandomEffect
normal-flow_2_2_RIF;n;normal;5.667;2
normal-flow_2_2_RUN;n;normal;4.778;2
normal-flow_2_3_RIF;y;normal;5;3
normal-flow_2_3_RUN;y;normal;4.429;3
normal-flow_2_4_RIF;n;normal;5;4
normal-flow_2_4_RUN;n;normal;4.778;4
normal-flow_2_5_RIF;n;normal;4.778;5
normal-flow_2_5_RUN;n;normal;5.125;5
normal-flow_2_6_RIF;y;normal;5.385;6
normal-flow_2_6_RUN;y;normal;5;6
normal-flow_2_7_RIF;n;normal;4.778;7
normal-flow_2_7_RUN;n;normal;4;7
normal-flow_2_8_RIF;y;normal;4.833;8
normal-flow_2_8_RUN;y;normal;6;8
normal-flow_2_9_RIF;n;normal;4.818;9
normal-flow_2_9_RUN;n;normal;5;9
normal-flow_2_10_RIF;y;normal;5.286;10
normal-flow_2_10_RUN;y;normal;5.3;10
normal-flow_2_11_RIF;y;normal;5;11
normal-flow_2_11_RUN;y;normal;5.333;11
normal-flow_2_12_RIF;n;normal;4.75;12
normal-flow_2_12_RUN;n;normal;4.667;12
normal-flow_3_1_RIF;y;normal;4.778;1
normal-flow_3_1_RUN;y;normal;5;1
normal-flow_3_2_RIF;n;normal;5;2
normal-flow_3_2_RUN;n;normal;4.75;2
normal-flow_3_3_RIF;y;normal;6;3
normal-flow_3_3_RUN;y;normal;5;3
normal-flow_3_4_RIF;n;normal;5;4
normal-flow_3_4_RUN;n;normal;5.4;4
normal-flow_3_5_RIF;n;normal;5.333;5
normal-flow_3_5_RUN;n;normal;5;5
normal-flow_3_6_RIF;y;normal;4.8;6
normal-flow_3_6_RUN;y;normal;5;6
normal-flow_3_7_RIF;n;normal;5.5;7
normal-flow_3_7_RUN;n;normal;5;7
normal-flow_3_8_RIF;y;normal;5.571;8
normal-flow_3_8_RUN;y;normal;5;8
normal-flow_3_9_RIF;n;normal;5.769;9
normal-flow_3_9_RUN;n;normal;5.667;9
normal-flow_3_10_RIF;y;normal;4.8;10
normal-flow_3_10_RUN;y;normal;5;10
normal-flow_3_11_RIF;y;normal;4.75;11
normal-flow_3_11_RUN;y;normal;5.625;11
normal-flow_3_12_RIF;n;normal;5;12
normal-flow_3_12_RUN;n;normal;5;12
normal-flow_4_1_RIF;y;normal;5.222;1
normal-flow_4_1_RUN;y;normal;5;1
normal-flow_4_2_RIF;n;normal;5.571;2
normal-flow_4_2_RUN;n;normal;4.714;2
normal-flow_4_3_RIF;y;normal;4.778;3
normal-flow_4_3_RUN;y;normal;4.625;3
normal-flow_4_4_RIF;n;normal;5.667;4
normal-flow_4_4_RUN;n;normal;5.417;4
normal-flow_4_5_RIF;n;normal;4.75;5
normal-flow_4_5_RUN;n;normal;4.818;5
normal-flow_4_6_RIF;y;normal;4.667;6
normal-flow_4_6_RUN;y;normal;4.778;6
normal-flow_4_7_RIF;n;normal;4.75;7
normal-flow_4_7_RUN;n;normal;5.111;7
normal-flow_4_8_RIF;y;normal;5;8
normal-flow_4_8_RUN;y;normal;4.8;8
normal-flow_4_9_RIF;n;normal;4.556;9
normal-flow_4_9_RUN;n;normal;5.286;9
normal-flow_4_10_RIF;y;normal;4.778;10
normal-flow_4_10_RUN;y;normal;4.75;10
normal-flow_4_11_RIF;y;normal;4.778;11
normal-flow_4_11_RUN;y;normal;5;11
normal-flow_4_12_RIF;n;normal;4.8;12
normal-flow_4_12_RUN;n;normal;4.6;12
low-flow_1_1_RIF;y;low;5.286;1
low-flow_1_1_RUN;y;low;5.333;1
low-flow_1_4_RIF;n;low;5.667;4
low-flow_1_4_RUN;n;low;5;4
low-flow_1_6_RIF;y;low;5.333;6
low-flow_1_6_RUN;y;low;6.167;6
low-flow_1_7_RIF;n;low;5.25;7
low-flow_1_7_RUN;n;low;4.75;7
low-flow_1_10_RIF;y;low;5.625;10
low-flow_1_10_RUN;y;low;4.333;10
low-flow_1_12_RIF;n;low;5.286;12
low-flow_1_12_RUN;n;low;5;12
low-flow_2_1_RIF;y;low;5.667;1
low-flow_2_1_RUN;y;low;4.833;1
low-flow_2_4_RIF;n;low;5.667;4
low-flow_2_4_RUN;n;low;5.75;4
low-flow_2_6_RIF;y;low;4.75;6
low-flow_2_6_RUN;y;low;5.857;6
low-flow_2_7_RIF;n;low;4.714;7
low-flow_2_7_RUN;n;low;5;7
low-flow_2_10_RIF;y;low;4.625;10
low-flow_2_10_RUN;y;low;5.8;10
low-flow_2_12_RIF;n;low;5.571;12
low-flow_2_12_RUN;n;low;5.333;12
low-flow_3_1_RIF;y;low;6;1
low-flow_3_1_RUN;y;low;4.75;1
low-flow_3_4_RIF;n;low;6.571;4
low-flow_3_4_RUN;n;low;5.429;4
low-flow_3_6_RIF;y;low;5.778;6
low-flow_3_6_RUN;y;low;5.857;6
low-flow_3_7_RIF;n;low;5.333;7
low-flow_3_7_RUN;n;low;4.556;7
low-flow_3_10_RIF;y;low;5.875;10
low-flow_3_10_RUN;y;low;5.667;10
low-flow_3_12_RIF;n;low;4.714;12
low-flow_3_12_RUN;n;low;5;12
low-flow_4_1_RIF;y;low;4.778;1
low-flow_4_1_RUN;y;low;5;1
low-flow_4_4_RIF;n;low;5.667;4
low-flow_4_4_RUN;n;low;5;4
low-flow_4_6_RIF;y;low;5;6
low-flow_4_6_RUN;y;low;4.833;6
low-flow_4_7_RIF;n;low;5.4;7
low-flow_4_7_RUN;n;low;5;7
low-flow_4_10_RIF;y;low;5.455;10
low-flow_4_10_RUN;y;low;5;10
low-flow_4_12_RIF;n;low;5.375;12
low-flow_4_12_RUN;n;low;5;12
