SampleID;x1;x2;y;RandomEffect
S0678;1.640275862;1;0.41;PL_21_ large lowland river
S0679;1.966829268;2;0.35;PL_21_ large lowland river
S0680;1.654609756;1;0.54;PL_21_ large lowland river
S0681;1.87375;1;0.55;PL_21_ large lowland river
S0682;1.966829268;1;0.35;PL_21_ large lowland river
S0683;1.966829268;2;0.34;PL_21_ large lowland river
S0684;1.966829268;2;0.37;PL_21_ large lowland river
S0685;1.966829268;2;0.34;PL_21_ large lowland river
S0686;1.283333333;2;0.49;PL_21_ large lowland river
S0687;2.74;2;0.46;PL_21_ large lowland river
S0688;2.0609375;2;0.42;PL_21_ large lowland river
S0689;1.21647619;4;0.45;PL_21_ large lowland river
S0690;1.21647619;3;0.48;PL_21_ large lowland river
S0691;1.966829268;2;0.39;PL_21_ large lowland river
S0692;0.805;2;0.15;PL_21_ large lowland river
S0693;0.59275;2;0.35;PL_21_ large lowland river
S0694;1.380625;1;0.64;PL_21_ large lowland river
S0695;3.005;3;0.62;PL_21_ large lowland river
S0696;1.04375;3;0.48;PL_21_ large lowland river
S0697;1.347083333;2;0.83;PL_21_ large lowland river
S0698;2.729;3;0.58;PL_21_ large lowland river
S0699;0.9295;3;0.71;PL_21_ large lowland river
S0700;2.417818182;2;0.61;PL_21_ large lowland river
S0701;2.851189189;2;0.58;PL_21_ large lowland river
S0702;0.646166667;2;0.28;PL_21_ large lowland river
S0703;1.14;1;0.46;PL_21_ large lowland river
S0704;3.095;2;0.50;PL_21_ large lowland river
S0705;1.04375;2;0.57;PL_21_ large lowland river
S0706;1.136;2;0.65;PL_21_ large lowland river
S0707;3.124840909;2;0.41;PL_21_ large lowland river
S0708;0.938333333;1;0.52;PL_21_ large lowland river
S0709;2.30655;3;0.69;PL_21_ large lowland river
S0710;1.307666;1;0.53;RO10
S0711;0.787333;1;0.55;RO10
S0712;0.725;1;0.48;RO10
S0713;0.6199;2;0.58;RO10
S0714;0.9324;2;0.59;RO10
S0715;0.567;2;0.57;RO10
S0716;0.7207;2;0.36;RO10
S0717;0.619;2;0.75;RO10
S0718;0.176;1;0.58;RO10
S0719;0.802;2;0.47;RO10
S0720;1.287083;2;0.63;RO10
S0721;0.731;2;0.48;RO10
S0722;1.979;3;0.57;RO10
S0723;1.123;2;0.47;RO10
S0724;0.933;2;0.54;RO10
S0725;1.033;2;0.56;RO10
S0726;2.59;3;0.54;RO10
S0727;1.074;3;0.59;RO10
S0728;2.078;3;0.55;RO10
S0729;0.839;1;0.49;RO11
S0730;0.6666;2;0.73;RO11
S0731;0.786;2;0.61;RO11
S0732;1.216;1;0.53;RO11
S0733;1.831;2;0.63;RO11
S0734;0.739;1;0.52;RO11
S0735;0.73;1;0.76;RO11
S0736;0.548083;3;0.38;RO11
S0737;0.907;3;0.47;RO11
S0738;0.628833;3;0.29;RO11
S0739;0.756375;3;0.36;RO11
S0740;0.441916;3;0.57;RO11
S0741;0.544;2;0.44;RO11
S0742;1.225;3;0.47;RO11
S0743;1.19575;3;0.45;RO11
S0744;1.206;3;0.46;RO11
S0745;1.67325;3;0.49;RO11
S0746;0.95;3;0.57;RO11
S0747;0.828083;3;0.54;RO11
S0748;0.878916;3;0.71;RO11
S0749;1.166416;3;0.38;RO11
S0750;1.023;3;0.62;RO11
S0751;1.569916;3;0.32;RO11
S0752;1.396;3;0.68;RO11
S0753;1.368;3;0.43;RO11
S0755;1.604;3;0.51;RO11
S0756;1.284;3;0.70;RO11
S0757;1.022;3;0.54;RO11
S0758;1.465;3;0.55;RO11
S0759;1.283;3;0.40;RO11
S0760;4.004714;1;0.37;RO11
S0761;2.241;1;0.55;RO11
S0762;0.956;3;0.32;RO11
S0763;1.526666;3;0.39;RO11
S0764;1.486;3;0.60;RO11
S0765;0.281;2;0.45;RO12
S0766;1.05;3;0.46;RO13
S0767;1.471;3;0.38;RO13
S0768;1.578;3;0.38;RO13
S0769;1.73;1;0.40;RO14
S0770;1.3078;1;0.39;RO14
S0771;1.4988;1;0.37;RO14
S0772;1.425;1;0.56;RO14
S0773;1.446216;2;0.55;RO14
S0774;0.909;2;0.72;RO14
S0775;1.576;1;0.49;RO15
S0776;1.351;1;0.60;RO15
S0777;1.405;2;0.55;RO15
S0778;1.139;2;0.50;RO15
S0779;1.5318;2;0.44;RO15
S0780;1.362;1;0.52;RO15
S0781;1.553;1;0.57;RO15
S0782;1.239;1;0.53;RO15
S0783;1.528;2;0.48;RO15
S0784;1.524;1;0.47;RO15
S0785;0.0673;1;0.58;SE_Salmonid zone/Wading
S0786;0.0662;1;0.69;SE_Salmonid zone/Wading
S0787;0.0612;1;0.63;SE_Salmonid zone/Wading
S0788;0.0755;1;0.66;SE_Salmonid zone/Wading
S0789;0.0644;1;0.44;SE_Salmonid zone/Wading
S0790;0.0447;1;0.73;SE_Salmonid zone/Wading
S0791;0.0446;1;0.73;SE_Salmonid zone/Wading
S0792;0.112;1;0.66;SE_Salmonid zone/Wading
S0793;0.0549;1;0.67;SE_Salmonid zone/Wading
S0794;0.0231;1;0.58;SE_Salmonid zone/Wading
S0795;0.0231;1;0.63;SE_Salmonid zone/Wading
S0796;0.0231;1;0.62;SE_Salmonid zone/Wading
S0797;0.0446;1;0.40;SE_Salmonid zone/Wading
S0798;0.0673;1;0.57;SE_Salmonid zone/Wading
S0799;0.0231;1;0.61;SE_Salmonid zone/Wading
S0800;0.0231;1;0.52;SE_Salmonid zone/Wading
S0801;0.1044;1;0.74;SE_Salmonid zone/Wading
S0802;0.1073;1;0.76;SE_Salmonid zone/Wading
S0803;0.1053;1;0.72;SE_Salmonid zone/Wading
S0804;0.05;1;0.75;SE_Salmonid zone/Wading
S0805;0.0473;1;0.66;SE_Salmonid zone/Wading
S0806;0.0478;1;0.78;SE_Salmonid zone/Wading
S0807;0.0407;1;0.65;SE_Salmonid zone/Wading
S0808;0.0446;1;0.51;SE_Salmonid zone/Wading
S0809;0.0447;1;0.73;SE_Salmonid zone/Wading
S0810;0.0231;1;0.66;SE_Salmonid zone/Wading
S0811;0.0231;1;0.61;SE_Salmonid zone/Wading
S0812;0.0231;1;0.58;SE_Salmonid zone/Wading
S0814;0.112;1;0.60;SE_Salmonid zone/Wading
S0815;0.0407;1;0.72;SE_Salmonid zone/Wading
S0816;0.0367;1;0.72;SE_Salmonid zone/Wading
S0817;0.0673;1;0.62;SE_Salmonid zone/Wading
S0818;0.0446;1;0.63;SE_Salmonid zone/Wading
S0819;0.0447;1;0.70;SE_Salmonid zone/Wading
S0820;0.0673;1;0.55;SE_Salmonid zone/Wading
S0821;0.0446;1;0.56;SE_Salmonid zone/Wading
S0822;0.0447;1;0.68;SE_Salmonid zone/Wading
S0823;0.0473;1;0.64;SE_Salmonid zone/Wading
S0824;0.0231;1;0.63;SE_Salmonid zone/Wading
S0825;0.0531;1;0.68;SE_Salmonid zone/Wading
S0826;0.0478;1;0.67;SE_Salmonid zone/Wading
S0827;0.0473;1;0.66;SE_Salmonid zone/Wading
S0828;0.0488;1;0.76;SE_Salmonid zone/Wading
S0829;0.0367;1;0.64;SE_Salmonid zone/Wading
S0830;0.0473;1;0.65;SE_Salmonid zone/Wading
S0831;0.0488;1;0.71;SE_Salmonid zone/Wading
S0832;0.0348;1;0.74;SE_Salmonid zone/Wading
S0833;0.0488;1;0.70;SE_Salmonid zone/Wading
S0834;0.0488;1;0.62;SE_Salmonid zone/Wading
S0835;0.0333;1;0.69;SE_Salmonid zone/Wading
S0836;0.1252;1;0.61;SE_Salmonid zone/Wading
S0837;0.1252;1;0.60;SE_Salmonid zone/Wading
S0838;0.1252;1;0.63;SE_Salmonid zone/Wading
S0839;0.1252;1;0.63;SE_Salmonid zone/Wading
S0840;0.1252;1;0.66;SE_Salmonid zone/Wading
S0841;0.1252;1;0.65;SE_Salmonid zone/Wading
S0842;0.0367;1;0.65;SE_Salmonid zone/Wading
S0843;0.0346;1;0.69;SE_Salmonid zone/Wading
S0844;0.1252;1;0.65;SE_Salmonid zone/Wading
S0845;0.0673;1;0.68;SE_Salmonid zone/Wading
S0846;0.0755;1;0.54;SE_Salmonid zone/Wading
S0847;0.0612;1;0.65;SE_Salmonid zone/Wading
S0848;0.0662;1;0.54;SE_Salmonid zone/Wading
S0849;0.0673;1;0.71;SE_Salmonid zone/Wading
S0850;0.0401;1;0.57;SE_Salmonid zone/Wading
S0851;0.0407;1;0.58;SE_Salmonid zone/Wading
S0852;0.0445;1;0.73;SE_Salmonid zone/Wading
S0853;0.1252;1;0.62;SE_Salmonid zone/Wading
S0854;0.0673;1;0.56;SE_Salmonid zone/Wading
S0855;0.0446;1;0.47;SE_Salmonid zone/Wading
S0856;0.0447;1;0.63;SE_Salmonid zone/Wading
S0857;0.1252;1;0.66;SE_Salmonid zone/Wading
S0858;0.1252;1;0.48;SE_Salmonid zone/Wading
S0859;0.1252;1;0.50;SE_Salmonid zone/Wading
S0860;0.1252;1;0.59;SE_Salmonid zone/Wading
S0861;0.1252;1;0.59;SE_Salmonid zone/Wading
S0862;0.1252;1;0.65;SE_Salmonid zone/Wading
S0863;0.1252;1;0.61;SE_Salmonid zone/Wading
S0864;0.1252;1;0.62;SE_Salmonid zone/Wading
S0865;0.1252;1;0.60;SE_Salmonid zone/Wading
S0866;0.1252;1;0.66;SE_Salmonid zone/Wading
S0867;0.1252;1;0.66;SE_Salmonid zone/Wading
S0868;0.1252;1;0.64;SE_Salmonid zone/Wading
S0869;0.1252;1;0.59;SE_Salmonid zone/Wading
S0870;0.0478;1;0.70;SE_Salmonid zone/Wading
S0871;0.1252;1;0.62;SE_Salmonid zone/Wading
S0872;0.0313;1;0.71;SE_Salmonid zone/Wading
S0873;0.0676;1;0.76;SE_Salmonid zone/Wading
S0874;0.0827;1;0.55;SE_Salmonid zone/Wading
S0875;0.0445;1;0.81;SE_Salmonid zone/Wading
S0876;0.0346;1;0.72;SE_Salmonid zone/Wading
S0877;0.0333;1;0.77;SE_Salmonid zone/Wading
S0878;0.0348;1;0.76;SE_Salmonid zone/Wading
S0879;0.1423;1;0.66;SE_Salmonid zone/Wading
S0880;0.0478;1;0.75;SE_Salmonid zone/Wading
S0881;0.0676;1;0.72;SE_Salmonid zone/Wading
S0882;0.0348;1;0.70;SE_Salmonid zone/Wading
S0883;0.0407;1;0.72;SE_Salmonid zone/Wading
S0884;0.4335;2;0.35;SE_Salmonid zone/Wading
S0885;0.4884;2;0.68;SE_Salmonid zone/Wading
S0886;0.1044;1;0.63;SE_Salmonid zone/Wading
S0887;0.1073;1;0.71;SE_Salmonid zone/Wading
S0888;0.1053;1;0.73;SE_Salmonid zone/Wading
S0889;0.0407;1;0.73;SE_Salmonid zone/Wading
S0890;0.0673;1;0.74;SE_Salmonid zone/Wading
S0891;0.112;1;0.69;SE_Salmonid zone/Wading
S0892;0.112;1;0.72;SE_Salmonid zone/Wading
S0893;0.112;1;0.49;SE_Salmonid zone/Wading
S0894;0.072;2;0.35;SE_Salmonid zone/Wading
S0895;0.1423;2;0.52;SE_Salmonid zone/Wading
S0896;0.1484;2;0.55;SE_Salmonid zone/Wading
S0897;0.1484;2;0.28;SE_Salmonid zone/Wading
S0898;0.0827;1;0.75;SE_Salmonid zone/Wading
S0899;0.0434;1;0.68;SE_Salmonid zone/Wading
S0900;0.0827;1;0.75;SE_Salmonid zone/Wading
S0901;0.0755;1;0.63;SE_Salmonid zone/Wading
S0902;0.0612;1;0.68;SE_Salmonid zone/Wading
S0903;0.0367;1;0.64;SE_Salmonid zone/Wading
S0904;0.0473;1;0.73;SE_Salmonid zone/Wading
S0905;0.0488;1;0.77;SE_Salmonid zone/Wading
S0906;0.0827;1;0.51;SE_Salmonid zone/Wading
S0907;0.1053;1;0.70;SE_Salmonid zone/Wading
S0908;0.1423;1;0.43;SE_Salmonid zone/Wading
S0909;0.0346;1;0.70;SE_Salmonid zone/Wading
S0910;0.1044;1;0.61;SE_Salmonid zone/Wading
S0911;0.0662;1;0.48;SE_Salmonid zone/Wading
S0912;0.0445;1;0.78;SE_Salmonid zone/Wading
S0913;0.0346;1;0.76;SE_Salmonid zone/Wading
S0914;0.0333;1;0.75;SE_Salmonid zone/Wading
S0915;0.0434;1;0.79;SE_Salmonid zone/Wading
S0916;0.0434;1;0.79;SE_Salmonid zone/Wading
S0917;0.0755;1;0.57;SE_Salmonid zone/Wading
S0918;0.0445;1;0.79;SE_Salmonid zone/Wading
S0919;0.0488;1;0.72;SE_Salmonid zone/Wading
S0920;0.0333;1;0.74;SE_Salmonid zone/Wading
S0921;0.1044;1;0.70;SE_Salmonid zone/Wading
S0922;0.1073;1;0.70;SE_Salmonid zone/Wading
S0923;0.1053;1;0.66;SE_Salmonid zone/Wading
S0924;0.05;1;0.77;SE_Salmonid zone/Wading
S0925;0.0407;1;0.67;SE_Salmonid zone/Wading
S0926;0.0401;1;0.58;SE_Salmonid zone/Wading
S0927;0.0434;1;0.79;SE_Salmonid zone/Wading
S0928;0.0367;1;0.66;SE_Salmonid zone/Wading
S0929;0.1423;1;0.48;SE_Salmonid zone/Wading
S0930;0.112;2;0.47;SE_Salmonid zone/Wading
S0931;0.0445;1;0.79;SE_Salmonid zone/Wading
S0932;0.0346;1;0.79;SE_Salmonid zone/Wading
S0933;0.0333;1;0.73;SE_Salmonid zone/Wading
S0934;0.0673;1;0.76;SE_Salmonid zone/Wading
S0935;0.0313;1;0.71;SE_Salmonid zone/Wading
S0936;0.0612;1;0.59;SE_Salmonid zone/Wading
S0937;0.0407;1;0.73;SE_Salmonid zone/Wading
S0938;0.1073;1;0.71;SE_Salmonid zone/Wading
S0939;0.0473;1;0.65;SE_Salmonid zone/Wading
S0940;0.0488;1;0.69;SE_Salmonid zone/Wading
S0941;0.0488;1;0.73;SE_Salmonid zone/Wading
S0942;0.0531;1;0.67;SE_Salmonid zone/Wading
S0943;0.0559;1;0.64;SE_Salmonid zone/Wading
S0944;0.0367;1;0.52;SE_Salmonid zone/Wading
S0945;0.0473;1;0.68;SE_Salmonid zone/Wading
S0946;0.0348;1;0.74;SE_Salmonid zone/Wading
S0947;0.1044;1;0.66;SE_Salmonid zone/Wading
S0948;0.0231;1;0.35;SE_Salmonid zone/Wading
S0949;0.0231;1;0.58;SE_Salmonid zone/Wading
S0950;0.0277;2;0.31;SE_Salmonid zone/Wading
S0951;0.0277;2;0.49;SE_Salmonid zone/Wading
S0952;0.0277;2;0.25;SE_Salmonid zone/Wading
S0953;0.3031;2;0.09;SE_Salmonid zone/Wading
S0954;0.3031;2;0.13;SE_Salmonid zone/Wading
S0956;0.0478;1;0.56;SE_Salmonid zone/Wading
S0957;0.0407;1;0.73;SE_Salmonid zone/Wading
S0959;0.0673;1;0.69;SE_Salmonid zone/Wading
S0960;0.1073;1;0.60;SE_Salmonid zone/Wading
S0961;0.0231;1;0.26;SE_Salmonid zone/Wading
S0962;0.0447;1;0.71;SE_Salmonid zone/Wading
S0963;0.0446;1;0.62;SE_Salmonid zone/Wading
S0964;0.0673;1;0.70;SE_Salmonid zone/Wading
S0965;0.0612;1;0.70;SE_Salmonid zone/Wading
S0966;0.0755;1;0.61;SE_Salmonid zone/Wading
S0967;0.0673;1;0.72;SE_Salmonid zone/Wading
S0968;0.0333;1;0.75;SE_Salmonid zone/Wading
S0969;0.0346;1;0.77;SE_Salmonid zone/Wading
S0970;0.0445;1;0.80;SE_Salmonid zone/Wading
S0971;0.0434;1;0.77;SE_Salmonid zone/Wading
S0972;0.0434;1;0.75;SE_Salmonid zone/Wading
S0973;0.0434;1;0.76;SE_Salmonid zone/Wading
S0974;0.1053;1;0.71;SE_Salmonid zone/Wading
S0975;0.0644;1;0.78;SE_Salmonid zone/Wading
S0976;0.0447;1;0.77;SE_Salmonid zone/Wading
S0977;0.0446;1;0.73;SE_Salmonid zone/Wading
S0978;0.0673;1;0.79;SE_Salmonid zone/Wading
S0979;0.0549;1;0.68;SE_Salmonid zone/Wading
S0980;0.0673;1;0.73;SE_Salmonid zone/Wading
S0981;0.0662;1;0.54;SE_Salmonid zone/Wading
S0982;0.0612;1;0.70;SE_Salmonid zone/Wading
S0983;0.0755;1;0.54;SE_Salmonid zone/Wading
S0984;0.0277;2;0.54;SE_Salmonid zone/Wading
S0985;0.0446;1;0.62;SE_Salmonid zone/Wading
S0986;0.0673;1;0.53;SE_Salmonid zone/Wading
S0987;0.0644;1;0.76;SE_Salmonid zone/Wading
S0988;0.0231;1;0.47;SE_Salmonid zone/Wading
S0990;0.0231;1;0.49;SE_Salmonid zone/Wading
S0991;0.0644;1;0.62;SE_Salmonid zone/Wading
S0992;0.0446;1;0.70;SE_Salmonid zone/Wading
S0994;0.0447;1;0.77;SE_Salmonid zone/Wading
S0995;0.0446;1;0.57;SE_Salmonid zone/Wading
S0996;0.0673;1;0.63;SE_Salmonid zone/Wading
S0997;0.0478;1;0.73;SE_Salmonid zone/Wading
S0998;0.0407;1;0.70;SE_Salmonid zone/Wading
S0999;0.0348;1;0.78;SE_Salmonid zone/Wading
S1000;0.0644;1;0.74;SE_Salmonid zone/Wading
S1001;0.0231;1;0.21;SE_Salmonid zone/Wading
S1002;0.05;1;0.72;SE_Salmonid zone/Wading
S1004;0.0434;1;0.74;SE_Salmonid zone/Wading
S1005;0.0531;1;0.70;SE_Salmonid zone/Wading
S1006;0.0488;1;0.76;SE_Salmonid zone/Wading
