SampleID;x1;x2;y;RandomEffect ; 
NW_685549_24.04.2008;2.56;0.667620922;0.229153;T5;
NW_143250_02.04.2012;2.59;0.952726626;0.207533;T5;
NW_143250_19.05.2009;2.59;0.952726626;0.158333;T5;
NW_685768_03.05.2006;2.59;0.633891585;0.293896;T5;
NW_300603_20.04.2006;2.64;0.970257122;0.183824;T5;
NW_142852_05.05.2004;2.65;0.900026694;0.206507;T5;
NW_142852_27.03.2012;2.65;0.900026694;0.19487;T5;
NW_412107_02.08.2007;2.7;0.667620922;0.245867;T5;
NW_412107_21.05.2012;2.7;0.667620922;0.311842;T5;
HE_11053_12.03.2007;2.71;0.452161617;0.29337;T5.1;
NW_442100_11.07.2008;2.77;0.906132861;0.287923;T5;
NW_410032_02.05.2006;2.77;0.667620922;0.292523;T5;
NW_410032_07.05.2012;2.77;0.667620922;0.334218;T5;
NW_430602_18.05.2004;2.78;0.633891585;0.237384;T5;
NW_430602_20.03.2012;2.78;0.633891585;0.205296;T5;
NW_433950_08.05.2006;2.81;0.711189318;0.322838;T5;
NW_272309_15.06.2005;2.87;0.966429531;0.277584;T5;
NW_272309_16.04.2007;2.87;0.966429531;0.275071;T5;
NW_272309_31.03.2004;2.87;0.966429531;0.295326;T5;
NW_214759_07.05.2007;2.88;0.877003936;0.294661;T5;
NW_210018_04.04.2005;2.9;0.920170121;0.249341;T5;
NW_210018_28.04.2008;2.9;0.920170121;0.25139;T5;
NW_440401_25.06.2007;2.9;0.906132861;0.247609;T5;
NW_418961_03.07.2006;2.92;0.822756686;0.166728;T5;
HE_10228_10.04.2005;2.93;0.988857794;0.175999;T5.1;
HE_10228_23.04.2008;2.93;0.988857794;0.227298;T5.1;
NW_435557_15.05.2006;2.94;0.783044811;0.298395;T5;
NW_442306_11.07.2008;2.94;0.906132861;0.223816;T5;
NW_630809_27.09.2005;2.95;0.845706456;0.22833;T5;
NW_630809_25.04.2005;2.95;0.845706456;0.22833;T5;
NW_630809_27.03.2012;2.95;0.845706456;0.19453;T5;
NW_143200_11.06.2007;2.97;0.952726626;0.199715;T5;
NW_210298_13.06.2005;3;0.920170121;0.233858;T5;
NW_210298_23.03.2009;3;0.920170121;0.236442;T5;
NW_410901_10.05.2006;3;0.667620922;0.41279;T5;
NW_410755_05.05.2009;3.1;0.667620922;0.32875;T5;
NW_410755_10.04.2012;3.1;0.667620922;0.274625;T5;
NW_412508_10.05.2006;3.12;0.667620922;0.311462;T5;
NW_412508_11.06.2012;3.12;0.667620922;0.246981;T5;
NW_412508_14.04.2009;3.12;0.667620922;0.295375;T5;
NW_287600_19.05.2007;3.16;0.973102426;0.242197;T5;
NW_441806_18.04.2007;3.16;0.906132861;0.330274;T5;
NW_281505_21.03.2007;3.17;0.973102426;0.237575;T5;
NW_300354_25.04.2006;3.26;0.961462829;0.350871;T5;
NW_686608_03.05.2007;3.28;0.769657322;0.310659;T5;
NW_686608_07.05.2012;3.28;0.769657322;0.296394;T5;
NW_415900_20.03.2012;3.32;0.769657322;0.317322;T5;
NW_415900_23.04.2007;3.32;0.769657322;0.305088;T5;
NW_505160_31.05.2005;3.36;0.868911114;0.215175;T5;
NW_410408_19.04.2012;3.37;0.667620922;0.310659;T5;
NW_410408_23.07.2007;3.37;0.667620922;0.274332;T5;
NW_440000_21.06.2007;3.43;0.906132861;0.290927;T5;
NW_289206_25.04.2007;3.44;0.973102426;0.204561;T5;
NW_685800_08.05.2006;3.44;0.667620922;0.311455;T5;
NW_685800_22.05.2012;3.44;0.667620922;0.27543;T5;
NW_412909_09.04.2009;3.47;0.667620922;0.32124;T5;
NW_412909_16.05.2006;3.47;0.667620922;0.310205;T5;
NW_412909_22.05.2012;3.47;0.667620922;0.281531;T5;
NW_440152_21.06.2007;3.48;0.906132861;0.264229;T5;
NW_431606_03.05.2005;3.49;0.633891585;0.30992;T5;
NW_284907_22.03.2007;3.52;0.973102426;0.150945;T5;
HE_10346_13.04.2011;3.54;0.757911197;0.19479;T5.1;
HE_10346_15.03.2005;3.54;0.757911197;0.172457;T5.1;
NW_461003_05.06.2007;3.61;0.665762172;0.289103;T5;
HE_11138_15.04.2007;3.63;0.755569421;0.210077;T5.1;
NW_460205_18.06.2007;3.63;0.665762172;0.278859;T5;
NW_410305_23.07.2007;3.63;0.667620922;0.266673;T5;
NW_505419_21.03.2007;3.63;0.868911114;0.355159;T5;
NW_432805_03.05.2007;3.65;0.828025696;0.243108;T5;
NW_630408_22.09.2005;3.69;0.845706456;0.244401;T5;
NW_630408_13.04.2005;3.69;0.845706456;0.244401;T5;
NW_630408_28.03.2012;3.69;0.845706456;0.287803;T5;
NW_418900_23.07.2008;3.7;0.816933827;0.192665;T5;
NW_418900_28.06.2006;3.7;0.816933827;0.23893;T5;
HE_11143_11.04.2007;3.83;0.758017826;0.234353;T5.1;
HE_10765_18.04.2006;3.84;0.854735354;0.223162;T5.1;
NW_441867_23.04.2007;3.85;0.906132861;0.315343;T5;
NW_207159_06.04.2009;3.91;0.937682812;0.216594;T5;
NW_685770_04.05.2006;3.91;0.633891585;0.374514;T5;
NW_420300_25.05.2005;3.93;0.633891585;0.340805;T5;
HE_10313_16.03.2005;3.95;0.637118659;0.17569;T5.1;
HE_10313_23.04.2008;3.95;0.637118659;0.276692;T5.1;
NW_685598_18.04.2007;3.95;0.769657322;0.296872;T5;
NW_685598_19.05.2009;3.95;0.769657322;0.277433;T5;
NW_685598_25.04.2012;3.95;0.769657322;0.273745;T5;
NW_505729_25.05.2005;3.96;0.868911114;0.197324;T5;
HE_10371_11.03.2005;3.97;0.765717038;0.204396;T5.1;
HE_10371_14.04.2011;3.97;0.765717038;0.255556;T5.1;
NW_419400_03.07.2008;3.97;0.868911114;0.175424;T5;
NW_419400_04.07.2006;3.97;0.868911114;0.195398;T5;
HE_11137_15.04.2007;3.99;0.636801035;0.239017;T5.1;
NW_228175_09.03.2012;4;0.54556297;0.190736;T5;
NW_228175_14.06.2006;4;0.54556297;0.305495;T5;
NW_228175_17.04.2008;4;0.54556297;0.161272;T5;
NW_409108_19.04.2012;4;0.667620922;0.25654;T5;
NW_409108_27.04.2006;4;0.667620922;0.278069;T5;
HE_10365_01.05.2008;4.1;0.645436444;0.28817;T5.1;
HE_10365_10.03.2005;4.1;0.645436444;0.243284;T5.1;
NW_282601_21.03.2007;4.1;0.973102426;0.210685;T5;
NW_442203_11.07.2007;4.13;0.906132861;0.255775;T5;
NW_410020_07.05.2012;4.13;0.667620922;0.343112;T5;
NW_410020_19.09.2006;4.13;0.667620922;0.248679;T5;
NW_414608_14.06.2012;4.13;0.656287746;0.172589;T5;
NW_414608_18.09.2006;4.13;0.656287746;0.282136;T5;
NW_414608_29.04.2009;4.13;0.656287746;0.227643;T5;
HE_10212_01.04.2005;4.16;0.854735354;0.257913;T5.1;
NW_685847_24.05.2006;4.16;0.822756686;0.222003;T5;
NW_420608_30.05.2005;4.17;0.633891585;0.284693;T5;
NW_414554_12.05.2009;4.17;0.656287746;0.279985;T5;
NW_414554_14.06.2012;4.17;0.656287746;0.228147;T5;
NW_414554_16.05.2006;4.17;0.656287746;0.293114;T5;
NW_414402_14.06.2012;4.17;0.656287746;0.189156;T5;
NW_414402_17.04.2007;4.17;0.656287746;0.294948;T5;
HE_10344_11.04.2011;4.23;0.755569421;0.190062;T5.1;
HE_10344_15.03.2005;4.23;0.755569421;0.185027;T5.1;
NW_443001_11.07.2007;4.23;0.906132861;0.170073;T5;
NW_420104_24.05.2005;4.24;0.633891585;0.316963;T5;
NW_444108_28.06.2007;4.29;0.906132861;0.231842;T5;
HE_10347_01.05.2008;4.3;0.757911197;0.32466;T5.1;
HE_10347_15.03.2005;4.3;0.757911197;0.291821;T5.1;
NW_210109_18.04.2005;4.3;0.920170121;0.293791;T5;
NW_419953_27.03.2007;4.34;0.868911114;0.173913;T5;
HE_10316_04.05.2011;4.37;0.693708754;0.201016;T5.1;
HE_10316_16.03.2005;4.37;0.693708754;0.130672;T5.1;
NW_439976_20.06.2007;4.37;0.906132861;0.180992;T5;
NW_433056_12.06.2008;4.38;0.828025696;0.229768;T5;
NW_210201_18.04.2005;4.38;0.920170121;0.247686;T5;
NW_210201_28.04.2008;4.38;0.920170121;0.23276;T5;
HE_10343_14.03.2005;4.41;0.755569421;0.262342;T5.1;
HE_10343_24.04.2008;4.41;0.755569421;0.229409;T5.1;
NW_260459_12.03.2012;4.41;0.934119224;0.188459;T5;
NW_260459_17.03.2009;4.41;0.934119224;0.227871;T5;
HE_10902_03.05.2012;4.43;0.857513962;0.252382;T5.1;
HE_10902_10.04.2006;4.43;0.857513962;0.204941;T5.1;
NW_303069_02.05.2005;4.43;0.96651416;0.214876;T5;
NW_303069_30.04.2008;4.43;0.96651416;0.179427;T5;
HE_10148_22.03.2005;4.44;0.875682212;0.16299;T5.1;
NW_143807_04.04.2012;4.45;0.900026694;0.285714;T5;
NW_143807_08.04.2009;4.45;0.900026694;0.119141;T5;
NW_143807_22.06.2007;4.45;0.900026694;0.247024;T5;
HE_10339_14.09.2005;4.46;0.768758557;0.303689;T5.1;
HE_10339_24.04.2008;4.46;0.768758557;0.355157;T5.1;
NW_263692_19.03.2009;4.47;0.869060443;0.197837;T5;
NW_263692_21.03.2012;4.47;0.869060443;0.221244;T5;
NW_302466_17.04.2007;4.47;0.96651416;0.162883;T5;
HE_10317_03.05.2011;4.48;0.712625431;0.237663;T5.1;
HE_10317_16.03.2005;4.48;0.712625431;0.263281;T5.1;
HE_10317_25.04.2012;4.48;0.712625431;0.216639;T5.1;
HE_11256_23.04.2008;4.51;0.637118659;0.216248;T5.1;
HE_11255_13.05.2011;4.51;0.637118659;0.217758;T5.1;
HE_11255_23.04.2008;4.51;0.637118659;0.326478;T5.1;
NW_455350_28.04.2009;4.55;0.885999755;0.189544;T5;
NW_519856_27.03.2007;4.56;0.868911114;0.231796;T5;
NW_207056_06.04.2009;4.6;0.937682812;0.267666;T5;
NW_433100_19.04.2007;4.6;0.828025696;0.247475;T5;
HE_10862_12.05.2011;4.61;0.807652196;0.220411;T5.1;
HE_10862_20.07.2006;4.61;0.807652196;0.232125;T5.1;
NW_432635_13.04.2004;4.61;0.828025696;0.287707;T5;
NW_207901_18.10.2005;4.64;0.937682812;0.221924;T5;
NW_303380_06.06.2008;4.64;0.96651416;0.182576;T5;
NW_303380_07.06.2005;4.64;0.96651416;0.2;T5;
NW_600416_20.05.2008;4.65;0.734176489;0.184404;T5;
NW_519303_29.03.2007;4.66;0.868911114;0.162407;T5;
NW_505018_13.04.2005;4.69;0.868911114;0.244292;T5;
NW_303677_02.05.2005;4.7;0.96651416;0.251459;T5;
NW_228199_09.03.2012;4.72;0.54556297;0.187803;T5;
NW_228199_14.06.2006;4.72;0.54556297;0.260458;T5;
NW_228199_17.04.2008;4.72;0.54556297;0.173325;T5;
HE_10234_01.04.2005;4.76;0.988857794;0.172794;T5.1;
NW_302156_18.04.2007;4.76;0.571861388;0.202431;T5;
NW_412703_02.08.2007;4.76;0.667620922;0.299919;T5;
NW_412703_11.06.2012;4.76;0.667620922;0.211616;T5;
HE_10315_16.03.2005;4.78;0.693708754;0.110644;T5.1;
HE_10342_14.03.2005;4.79;0.636801035;0.216912;T5.1;
NW_414104_18.06.2012;4.83;0.656287746;0.267641;T5;
NW_414104_19.07.2007;4.83;0.656287746;0.229523;T5;
NW_414104_20.04.2009;4.83;0.656287746;0.258518;T5;
NW_686189_14.04.2009;4.83;0.667620922;0.334186;T5;
NW_686189_14.09.2006;4.83;0.667620922;0.244978;T5;
NW_686189_22.05.2012;4.83;0.667620922;0.288499;T5;
NW_303082_02.05.2005;4.85;0.96651416;0.166667;T5;
NW_303082_30.04.2008;4.85;0.96651416;0.277167;T5;
NW_410202_19.04.2012;4.86;0.667620922;0.312907;T5;
NW_410202_23.07.2007;4.86;0.667620922;0.219412;T5;
NW_420505_25.05.2005;4.89;0.633891585;0.355905;T5;
NW_419424_03.07.2008;4.9;0.868911114;0.173773;T5;
HE_10300_05.05.2011;4.91;0.623008854;0.205815;T5.1;
HE_10300_17.02.2005;4.91;0.623008854;0.202586;T5.1;
NW_272218_30.04.2007;4.93;0.966429531;0.275044;T5;
NW_505481_12.04.2005;4.98;0.868911114;0.213235;T5;
NW_434048_09.05.2006;4.99;0.711189318;0.279883;T5;
NW_456652_29.04.2009;5;0.886486664;0.259094;T5;
NW_453201_21.05.2007;5.16;0.885999755;0.273612;T5;
NW_412200_16.07.2007;5.16;0.667620922;0.276198;T5;
NW_412200_22.05.2012;5.16;0.667620922;0.234428;T5;
NW_412200_29.04.2009;5.16;0.667620922;0.291149;T5;
HE_10677_10.04.2006;5.17;0.875682212;0.341603;T5.1;
NW_451800_14.05.2007;5.21;0.885999755;0.256597;T5;
NW_451800_19.03.2012;5.21;0.885999755;0.243122;T5;
NW_451800_27.04.2009;5.21;0.885999755;0.256923;T5;
HE_11267_24.04.2008;5.25;0.636801035;0.246661;T5.1;
NW_627811_20.10.2005;5.27;0.845706456;0.171539;T5;
NW_627811_18.05.2005;5.27;0.845706456;0.171539;T5;
NW_627811_26.03.2012;5.27;0.845706456;0.216457;T5;
NW_205400_08.05.2007;5.29;0.937682812;0.257308;T5;
NW_205400_14.04.2009;5.29;0.937682812;0.34923;T5;
NW_142803_12.06.2007;5.32;0.900026694;0.199533;T5;
NW_142803_26.05.2009;5.32;0.900026694;0.166923;T5;
NW_142803_29.03.2012;5.32;0.900026694;0.215126;T5;
NW_413902_15.04.2009;5.35;0.656287746;0.222029;T5;
NW_413902_18.06.2012;5.35;0.656287746;0.245565;T5;
NW_413902_19.07.2007;5.35;0.656287746;0.195247;T5;
NW_200955_02.04.2009;5.36;0.937682812;0.242945;T5;
NW_200955_08.05.2008;5.36;0.937682812;0.279944;T5;
NW_200955_27.04.2006;5.36;0.937682812;0.287265;T5;
NW_207822_19.10.2005;5.38;0.937682812;0.265102;T5;
NW_207780_13.10.2005;5.4;0.937682812;0.268745;T5;
NW_451058_06.07.2006;5.42;0.885999755;0.228395;T5;
NW_451058_20.03.2012;5.42;0.885999755;0.208289;T5;
NW_451058_27.04.2009;5.42;0.885999755;0.211415;T5;
NW_453250_21.05.2007;5.43;0.885999755;0.240132;T5;
NW_455404_31.05.2005;5.45;0.885999755;0.272054;T5;
HE_10650_22.03.2006;5.47;0.677184608;0.24742;T5.1;
HE_10691_06.04.2006;5.48;0.875682212;0.233403;T5.1;
HE_10852_18.07.2006;5.5;0.623008854;0.125817;T5.1;
NW_450704_05.07.2006;5.53;0.885999755;0.301982;T5;
NW_450704_19.03.2012;5.53;0.885999755;0.22892;T5;
NW_450704_27.04.2009;5.53;0.885999755;0.225574;T5;
NW_452907_10.07.2006;5.55;0.885999755;0.274735;T5;
NW_452907_19.03.2012;5.55;0.885999755;0.225813;T5;
NW_452907_28.04.2009;5.55;0.885999755;0.234235;T5;
NW_443700_11.07.2007;5.6;0.906132861;0.2445;T5;
NW_279407_13.05.2008;5.61;0.877003936;0.235235;T5;
NW_279407_20.03.2012;5.61;0.877003936;0.238622;T5;
HE_10682_16.03.2006;5.65;0.875682212;0.252534;T5.1;
NW_279500_13.05.2008;5.69;0.877003936;0.207456;T5;
NW_279500_20.03.2012;5.69;0.877003936;0.268674;T5;
NW_202204_04.05.2006;5.69;0.937682812;0.284067;T5;
NW_202204_07.04.2009;5.69;0.937682812;0.242209;T5;
HE_10771_20.03.2007;5.72;0.988857794;0.280705;T5.1;
HE_10771_21.04.2006;5.72;0.988857794;0.181232;T5.1;
NW_453304_22.05.2007;5.74;0.885999755;0.254204;T5;
NW_223608_07.05.2007;5.8;0.877003936;0.225637;T5;
NW_223608_18.08.2005;5.8;0.877003936;0.21033;T5;
NW_300378_02.05.2006;5.84;0.961462829;0.371473;T5;
NW_453407_20.03.2012;5.87;0.885999755;0.248697;T5;
NW_453407_22.05.2007;5.87;0.885999755;0.245244;T5;
NW_453407_28.04.2009;5.87;0.885999755;0.202911;T5;
HE_10226_04.05.2005;5.88;0.988857794;0.173258;T5.1;
NW_453456_23.05.2007;5.89;0.885999755;0.275485;T5;
NW_418109_07.06.2006;5.89;0.857146542;0.322731;T5;
NW_418109_11.04.2012;5.89;0.857146542;0.322251;T5;
NW_686487_15.08.2012;5.89;0.822756686;0.177288;T5;
NW_686487_11.05.2012;5.89;0.822756686;0.177288;T5;
NW_686487_25.04.2007;5.89;0.822756686;0.311485;T5;
NW_419904_23.04.2007;5.92;0.868911114;0.1828;T5;
NW_211382_19.03.2009;5.95;0.920170121;0.170658;T5;
NW_211382_30.05.2005;5.95;0.920170121;0.19909;T5;
NW_211394_08.05.2008;5.99;0.920170121;0.164198;T5;
NW_211394_19.03.2009;5.99;0.920170121;0.170008;T5;
NW_211394_30.05.2005;5.99;0.920170121;0.233149;T5;
NW_519406_29.03.2007;6.15;0.868911114;0.177849;T5;
HE_10744_05.05.2011;6.19;0.986269059;0.150949;T5.1;
HE_10744_11.04.2006;6.19;0.986269059;0.15076;T5.1;
NW_455702_29.04.2009;6.21;0.886486664;0.250016;T5;
NW_455702_29.06.2006;6.21;0.886486664;0.259153;T5;
NW_221107_01.04.2008;6.23;0.881937667;0.163049;T5;
NW_221107_02.05.2005;6.23;0.881937667;0.21624;T5;
NW_450807_14.04.2004;6.23;0.885999755;0.303578;T5;
NW_420323_28.05.2008;6.33;0.633891585;0.321155;T5;
NW_140405_03.05.2012;6.45;0.869060443;0.190225;T5;
NW_140405_06.06.2007;6.45;0.869060443;0.216597;T5;
NW_140405_20.05.2009;6.45;0.869060443;0.175744;T5;
NW_419205_23.05.2006;6.48;0.868911114;0.235221;T5;
NW_453705_20.03.2012;6.6;0.885999755;0.194704;T5;
NW_453705_23.05.2007;6.6;0.885999755;0.33631;T5;
NW_453705_28.04.2009;6.6;0.885999755;0.221213;T5;
HE_11101_26.03.2007;6.63;0.986269059;0.153725;T5.1;
NW_201509_07.04.2009;6.66;0.937682812;0.21349;T5;
NW_201509_27.04.2006;6.66;0.937682812;0.191364;T5;
HE_11239_23.04.2008;6.7;0.823143806;0.170612;T5.1;
HE_10201_17.03.2005;6.72;0.986269059;0.148903;T5.1;
HE_11100_26.03.2007;6.73;0.986269059;0.129902;T5.1;
NW_436501_19.05.2006;6.83;0.783044811;0.32037;T5;
NW_627409_12.10.2005;6.89;0.845706456;0.224076;T5;
NW_627409_12.05.2005;6.89;0.845706456;0.224076;T5;
NW_285705_28.03.2007;6.92;0.973102426;0.189338;T5;
NW_150400_05.05.2009;6.93;0.869060443;0.191456;T5;
NW_150400_18.04.2012;6.93;0.869060443;0.152927;T5;
NW_150400_26.04.2007;6.93;0.869060443;0.235425;T5;
HE_11021_27.04.2007;7;0.977877979;0.101681;T5.1;
HE_11028_14.04.2007;7;0.971483023;0.178056;T5.1;
HE_10084_29.03.2005;7;0.971483023;0.157423;T5.1;
HE_10161_21.03.2005;7;0.875682212;0.155477;T5.1;
HE_10760_08.04.2006;7;0.974704607;0.236007;T5.1;
HE_11098_20.03.2007;7;0.823143806;0.075163;T5.1;
HE_10753_04.07.2006;7;0.986269059;0.219616;T5.1;
HE_10195_31.03.2005;7;0.823143806;0.193922;T5.1;
NW_144101_04.04.2012;7;0.900026694;0.202591;T5;
NW_144101_26.06.2007;7;0.900026694;0.167456;T5;
NW_144101_28.04.2009;7;0.900026694;0.220278;T5;
NW_453500_15.04.2004;7;0.885999755;0.24216;T5;
