SampleID;x1;x2;y;RandomEffect ; 
NW_457206_16.05.2007;2.29;0.892021548;0.253247;T5;
NW_457206_26.03.2012;2.29;0.892021548;0.222193;T5;
NW_457206_29.04.2009;2.29;0.892021548;0.258215;T5;
NW_627604_18.10.2005;2.3;0.845706456;0.218506;T5;
NW_627604_12.05.2005;2.3;0.845706456;0.218506;T5;
NW_627604_12.05.2009;2.3;0.845706456;0.2572;T5;
NW_417609_29.05.2006;2.31;0.857146542;0.316815;T5;
NW_415704_04.07.2005;2.34;0.769657322;0.169216;T5;
NW_451903_04.06.2007;2.4;0.885999755;0.304141;T5;
NW_451903_19.03.2012;2.4;0.885999755;0.20253;T5;
NW_451903_27.04.2009;2.4;0.885999755;0.230875;T5;
NW_686499_08.05.2008;2.4;0.769657322;0.250008;T5;
NW_686499_25.04.2012;2.4;0.769657322;0.242927;T5;
NW_685781_03.05.2012;2.4;0.701344929;0.24094;T5;
NW_685781_08.05.2008;2.4;0.701344929;0.171104;T5;
NW_685781_19.05.2009;2.4;0.701344929;0.203951;T5;
NW_430924_26.04.2007;2.45;0.633891585;0.29705;T5;
NW_440504_29.04.2004;2.46;0.906132861;0.244494;T5;
NW_433007_19.04.2007;2.52;0.828025696;0.218994;T5;
NW_414207_24.04.2008;2.52;0.656287746;0.296035;T5;
NW_420001_24.05.2005;2.53;0.633891585;0.342888;T5;
NW_410019_07.05.2012;2.53;0.667620922;0.305231;T5;
NW_410019_08.05.2008;2.53;0.667620922;0.228347;T5;
NW_410019_13.05.2009;2.53;0.667620922;0.225583;T5;
NW_685549_19.06.2012;2.56;0.667620922;0.254106;T5;
NW_685549_24.04.2008;2.56;0.667620922;0.283161;T5;
NW_143250_02.04.2012;2.59;0.952726626;0.273727;T5;
NW_143250_19.05.2009;2.59;0.952726626;0.1625;T5;
NW_685768_03.05.2006;2.59;0.633891585;0.253923;T5;
NW_300603_20.04.2006;2.64;0.970257122;0.197619;T5;
NW_142852_05.05.2004;2.65;0.900026694;0.252403;T5;
NW_142852_27.03.2012;2.65;0.900026694;0.25294;T5;
NW_412107_02.08.2007;2.7;0.667620922;0.240488;T5;
NW_412107_21.05.2012;2.7;0.667620922;0.25554;T5;
HE_11053_12.03.2007;2.71;0.452161617;0.269844;T5.1;
NW_442100_11.07.2008;2.77;0.906132861;0.256315;T5;
NW_410032_02.05.2006;2.77;0.667620922;0.277999;T5;
NW_410032_07.05.2012;2.77;0.667620922;0.38753;T5;
NW_430602_18.05.2004;2.78;0.633891585;0.239294;T5;
NW_430602_20.03.2012;2.78;0.633891585;0.187569;T5;
NW_433950_08.05.2006;2.81;0.711189318;0.297064;T5;
NW_272309_15.06.2005;2.87;0.966429531;0.237048;T5;
NW_272309_16.04.2007;2.87;0.966429531;0.228311;T5;
NW_272309_31.03.2004;2.87;0.966429531;0.269833;T5;
NW_214759_07.05.2007;2.88;0.877003936;0.303628;T5;
NW_210018_04.04.2005;2.9;0.920170121;0.196374;T5;
NW_210018_28.04.2008;2.9;0.920170121;0.204459;T5;
NW_440401_25.06.2007;2.9;0.906132861;0.244889;T5;
NW_418961_03.07.2006;2.92;0.822756686;0.208464;T5;
HE_10228_10.04.2005;2.93;0.988857794;0.200011;T5.1;
HE_10228_23.04.2008;2.93;0.988857794;0.227579;T5.1;
NW_435557_15.05.2006;2.94;0.783044811;0.255678;T5;
NW_442306_11.07.2008;2.94;0.906132861;0.205726;T5;
NW_630809_27.09.2005;2.95;0.845706456;0.195062;T5;
NW_630809_25.04.2005;2.95;0.845706456;0.195062;T5;
NW_630809_27.03.2012;2.95;0.845706456;0.202541;T5;
NW_143200_11.06.2007;2.97;0.952726626;0.15668;T5;
NW_210298_13.06.2005;3;0.920170121;0.226254;T5;
NW_210298_23.03.2009;3;0.920170121;0.225538;T5;
NW_410901_10.05.2006;3;0.667620922;0.36804;T5;
NW_410755_05.05.2009;3.1;0.667620922;0.343391;T5;
NW_410755_10.04.2012;3.1;0.667620922;0.269854;T5;
NW_412508_10.05.2006;3.12;0.667620922;0.251842;T5;
NW_412508_11.06.2012;3.12;0.667620922;0.282844;T5;
NW_412508_14.04.2009;3.12;0.667620922;0.269172;T5;
NW_287600_19.05.2007;3.16;0.973102426;0.222005;T5;
NW_441806_18.04.2007;3.16;0.906132861;0.329085;T5;
NW_281505_21.03.2007;3.17;0.973102426;0.232028;T5;
NW_300354_25.04.2006;3.26;0.961462829;0.225048;T5;
NW_686608_03.05.2007;3.28;0.769657322;0.304154;T5;
NW_686608_07.05.2012;3.28;0.769657322;0.260645;T5;
NW_415900_20.03.2012;3.32;0.769657322;0.240855;T5;
NW_415900_23.04.2007;3.32;0.769657322;0.267823;T5;
NW_505160_31.05.2005;3.36;0.868911114;0.250069;T5;
NW_410408_19.04.2012;3.37;0.667620922;0.328746;T5;
NW_410408_23.07.2007;3.37;0.667620922;0.225922;T5;
NW_440000_21.06.2007;3.43;0.906132861;0.258638;T5;
NW_289206_25.04.2007;3.44;0.973102426;0.157325;T5;
NW_685800_08.05.2006;3.44;0.667620922;0.367743;T5;
NW_685800_22.05.2012;3.44;0.667620922;0.276236;T5;
NW_412909_09.04.2009;3.47;0.667620922;0.25905;T5;
NW_412909_16.05.2006;3.47;0.667620922;0.302175;T5;
NW_412909_22.05.2012;3.47;0.667620922;0.299423;T5;
NW_440152_21.06.2007;3.48;0.906132861;0.226618;T5;
NW_431606_03.05.2005;3.49;0.633891585;0.293193;T5;
NW_284907_22.03.2007;3.52;0.973102426;0.197109;T5;
HE_10346_13.04.2011;3.54;0.757911197;0.263009;T5.1;
HE_10346_15.03.2005;3.54;0.757911197;0.192905;T5.1;
NW_461003_05.06.2007;3.61;0.665762172;0.272108;T5;
HE_11138_15.04.2007;3.63;0.755569421;0.180778;T5.1;
NW_460205_18.06.2007;3.63;0.665762172;0.299651;T5;
NW_410305_23.07.2007;3.63;0.667620922;0.274357;T5;
NW_505419_21.03.2007;3.63;0.868911114;0.316138;T5;
NW_432805_03.05.2007;3.65;0.828025696;0.25136;T5;
NW_630408_22.09.2005;3.69;0.845706456;0.246642;T5;
NW_630408_13.04.2005;3.69;0.845706456;0.246642;T5;
NW_630408_28.03.2012;3.69;0.845706456;0.195957;T5;
NW_418900_23.07.2008;3.7;0.816933827;0.247159;T5;
NW_418900_28.06.2006;3.7;0.816933827;0.213424;T5;
HE_11143_11.04.2007;3.83;0.758017826;0.330343;T5.1;
HE_10765_18.04.2006;3.84;0.854735354;0.163077;T5.1;
NW_441867_23.04.2007;3.85;0.906132861;0.294041;T5;
NW_207159_06.04.2009;3.91;0.937682812;0.228872;T5;
NW_685770_04.05.2006;3.91;0.633891585;0.287291;T5;
NW_420300_25.05.2005;3.93;0.633891585;0.273533;T5;
HE_10313_16.03.2005;3.95;0.637118659;0.14513;T5.1;
HE_10313_23.04.2008;3.95;0.637118659;0.151587;T5.1;
NW_685598_18.04.2007;3.95;0.769657322;0.275719;T5;
NW_685598_19.05.2009;3.95;0.769657322;0.277498;T5;
NW_685598_25.04.2012;3.95;0.769657322;0.266349;T5;
NW_505729_25.05.2005;3.96;0.868911114;0.231331;T5;
HE_10371_11.03.2005;3.97;0.765717038;0.201299;T5.1;
HE_10371_14.04.2011;3.97;0.765717038;0.260539;T5.1;
NW_419400_03.07.2008;3.97;0.868911114;0.238831;T5;
NW_419400_04.07.2006;3.97;0.868911114;0.205418;T5;
HE_11137_15.04.2007;3.99;0.636801035;0.241677;T5.1;
NW_228175_09.03.2012;4;0.54556297;0.216793;T5;
NW_228175_14.06.2006;4;0.54556297;0.337184;T5;
NW_228175_17.04.2008;4;0.54556297;0.190643;T5;
NW_409108_19.04.2012;4;0.667620922;0.316913;T5;
NW_409108_27.04.2006;4;0.667620922;0.24441;T5;
HE_10365_01.05.2008;4.1;0.645436444;0.235053;T5.1;
HE_10365_10.03.2005;4.1;0.645436444;0.200692;T5.1;
NW_282601_21.03.2007;4.1;0.973102426;0.230325;T5;
NW_442203_11.07.2007;4.13;0.906132861;0.214791;T5;
NW_410020_07.05.2012;4.13;0.667620922;0.365322;T5;
NW_410020_19.09.2006;4.13;0.667620922;0.233403;T5;
NW_414608_14.06.2012;4.13;0.656287746;0.278591;T5;
NW_414608_18.09.2006;4.13;0.656287746;0.257804;T5;
NW_414608_29.04.2009;4.13;0.656287746;0.195072;T5;
HE_10212_01.04.2005;4.16;0.854735354;0.183506;T5.1;
NW_685847_24.05.2006;4.16;0.822756686;0.165718;T5;
NW_420608_30.05.2005;4.17;0.633891585;0.203648;T5;
NW_414554_12.05.2009;4.17;0.656287746;0.285697;T5;
NW_414554_14.06.2012;4.17;0.656287746;0.302597;T5;
NW_414554_16.05.2006;4.17;0.656287746;0.265022;T5;
NW_414402_14.06.2012;4.17;0.656287746;0.232988;T5;
NW_414402_17.04.2007;4.17;0.656287746;0.251409;T5;
HE_10344_11.04.2011;4.23;0.755569421;0.291292;T5.1;
HE_10344_15.03.2005;4.23;0.755569421;0.064394;T5.1;
NW_443001_11.07.2007;4.23;0.906132861;0.201427;T5;
NW_420104_24.05.2005;4.24;0.633891585;0.264289;T5;
NW_444108_28.06.2007;4.29;0.906132861;0.249784;T5;
HE_10347_01.05.2008;4.3;0.757911197;0.192619;T5.1;
HE_10347_15.03.2005;4.3;0.757911197;0.194444;T5.1;
NW_210109_18.04.2005;4.3;0.920170121;0.225065;T5;
NW_419953_27.03.2007;4.34;0.868911114;0.216984;T5;
HE_10316_04.05.2011;4.37;0.693708754;0.235508;T5.1;
HE_10316_16.03.2005;4.37;0.693708754;0.249545;T5.1;
NW_439976_20.06.2007;4.37;0.906132861;0.22616;T5;
NW_433056_12.06.2008;4.38;0.828025696;0.212419;T5;
NW_210201_18.04.2005;4.38;0.920170121;0.24969;T5;
NW_210201_28.04.2008;4.38;0.920170121;0.211567;T5;
HE_10343_14.03.2005;4.41;0.755569421;0.242725;T5.1;
HE_10343_24.04.2008;4.41;0.755569421;0.229181;T5.1;
NW_260459_12.03.2012;4.41;0.934119224;0.255004;T5;
NW_260459_17.03.2009;4.41;0.934119224;0.300926;T5;
HE_10902_03.05.2012;4.43;0.857513962;0.257445;T5.1;
HE_10902_10.04.2006;4.43;0.857513962;0.289591;T5.1;
NW_303069_02.05.2005;4.43;0.96651416;0.206267;T5;
NW_303069_30.04.2008;4.43;0.96651416;0.125565;T5;
HE_10148_22.03.2005;4.44;0.875682212;0.214466;T5.1;
NW_143807_04.04.2012;4.45;0.900026694;0;T5;
NW_143807_08.04.2009;4.45;0.900026694;0.28836;T5;
NW_143807_22.06.2007;4.45;0.900026694;0.071429;T5;
HE_10339_14.09.2005;4.46;0.768758557;0.218137;T5.1;
HE_10339_24.04.2008;4.46;0.768758557;0.300773;T5.1;
NW_263692_19.03.2009;4.47;0.869060443;0.196212;T5;
NW_263692_21.03.2012;4.47;0.869060443;0.227036;T5;
NW_302466_17.04.2007;4.47;0.96651416;0.138763;T5;
HE_10317_03.05.2011;4.48;0.712625431;0.234456;T5.1;
HE_10317_16.03.2005;4.48;0.712625431;0.20969;T5.1;
HE_10317_25.04.2012;4.48;0.712625431;0.206137;T5.1;
HE_11256_23.04.2008;4.51;0.637118659;0.295238;T5.1;
HE_11255_13.05.2011;4.51;0.637118659;0.245991;T5.1;
HE_11255_23.04.2008;4.51;0.637118659;0.233932;T5.1;
NW_455350_28.04.2009;4.55;0.885999755;0.192106;T5;
NW_519856_27.03.2007;4.56;0.868911114;0.18937;T5;
NW_207056_06.04.2009;4.6;0.937682812;0.24387;T5;
NW_433100_19.04.2007;4.6;0.828025696;0.251751;T5;
HE_10862_12.05.2011;4.61;0.807652196;0.227117;T5.1;
HE_10862_20.07.2006;4.61;0.807652196;0.374954;T5.1;
NW_432635_13.04.2004;4.61;0.828025696;0.270838;T5;
NW_207901_18.10.2005;4.64;0.937682812;0.2312;T5;
NW_303380_06.06.2008;4.64;0.96651416;0.170455;T5;
NW_303380_07.06.2005;4.64;0.96651416;0.327273;T5;
NW_600416_20.05.2008;4.65;0.734176489;0.189863;T5;
NW_519303_29.03.2007;4.66;0.868911114;0.169237;T5;
NW_505018_13.04.2005;4.69;0.868911114;0.182156;T5;
NW_303677_02.05.2005;4.7;0.96651416;0.209802;T5;
NW_228199_09.03.2012;4.72;0.54556297;0.239036;T5;
NW_228199_14.06.2006;4.72;0.54556297;0.322454;T5;
NW_228199_17.04.2008;4.72;0.54556297;0.225298;T5;
HE_10234_01.04.2005;4.76;0.988857794;0.166907;T5.1;
NW_302156_18.04.2007;4.76;0.571861388;0.213843;T5;
NW_412703_02.08.2007;4.76;0.667620922;0.205332;T5;
NW_412703_11.06.2012;4.76;0.667620922;0.219808;T5;
HE_10315_16.03.2005;4.78;0.693708754;0.257576;T5.1;
HE_10342_14.03.2005;4.79;0.636801035;0.178977;T5.1;
NW_414104_18.06.2012;4.83;0.656287746;0.247541;T5;
NW_414104_19.07.2007;4.83;0.656287746;0.23389;T5;
NW_414104_20.04.2009;4.83;0.656287746;0.248051;T5;
NW_686189_14.04.2009;4.83;0.667620922;0.262703;T5;
NW_686189_14.09.2006;4.83;0.667620922;0.214423;T5;
NW_686189_22.05.2012;4.83;0.667620922;0.243176;T5;
NW_303082_02.05.2005;4.85;0.96651416;0.071429;T5;
NW_303082_30.04.2008;4.85;0.96651416;0.29341;T5;
NW_410202_19.04.2012;4.86;0.667620922;0.261751;T5;
NW_410202_23.07.2007;4.86;0.667620922;0.22491;T5;
NW_420505_25.05.2005;4.89;0.633891585;0.363316;T5;
NW_419424_03.07.2008;4.9;0.868911114;0.235488;T5;
HE_10300_05.05.2011;4.91;0.623008854;0.281176;T5.1;
HE_10300_17.02.2005;4.91;0.623008854;0.329838;T5.1;
NW_272218_30.04.2007;4.93;0.966429531;0.208558;T5;
NW_505481_12.04.2005;4.98;0.868911114;0.125;T5;
NW_434048_09.05.2006;4.99;0.711189318;0.225712;T5;
NW_456652_29.04.2009;5;0.886486664;0.22585;T5;
NW_453201_21.05.2007;5.16;0.885999755;0.245887;T5;
NW_412200_16.07.2007;5.16;0.667620922;0.254698;T5;
NW_412200_22.05.2012;5.16;0.667620922;0.253285;T5;
NW_412200_29.04.2009;5.16;0.667620922;0.189265;T5;
HE_10677_10.04.2006;5.17;0.875682212;0.187504;T5.1;
NW_451800_14.05.2007;5.21;0.885999755;0.223962;T5;
NW_451800_19.03.2012;5.21;0.885999755;0.213205;T5;
NW_451800_27.04.2009;5.21;0.885999755;0.250533;T5;
HE_11267_24.04.2008;5.25;0.636801035;0.202381;T5.1;
NW_627811_20.10.2005;5.27;0.845706456;0.215175;T5;
NW_627811_18.05.2005;5.27;0.845706456;0.215175;T5;
NW_627811_26.03.2012;5.27;0.845706456;0.264274;T5;
NW_205400_08.05.2007;5.29;0.937682812;0.231353;T5;
NW_205400_14.04.2009;5.29;0.937682812;0.376945;T5;
NW_142803_12.06.2007;5.32;0.900026694;0.186379;T5;
NW_142803_26.05.2009;5.32;0.900026694;0.239689;T5;
NW_142803_29.03.2012;5.32;0.900026694;0.217695;T5;
NW_413902_15.04.2009;5.35;0.656287746;0.196928;T5;
NW_413902_18.06.2012;5.35;0.656287746;0.245479;T5;
NW_413902_19.07.2007;5.35;0.656287746;0.234253;T5;
NW_200955_02.04.2009;5.36;0.937682812;0.263206;T5;
NW_200955_08.05.2008;5.36;0.937682812;0.22431;T5;
NW_200955_27.04.2006;5.36;0.937682812;0.215737;T5;
NW_207822_19.10.2005;5.38;0.937682812;0.250319;T5;
NW_207780_13.10.2005;5.4;0.937682812;0.319272;T5;
NW_451058_06.07.2006;5.42;0.885999755;0.235646;T5;
NW_451058_20.03.2012;5.42;0.885999755;0.207132;T5;
NW_451058_27.04.2009;5.42;0.885999755;0.300853;T5;
NW_453250_21.05.2007;5.43;0.885999755;0.188785;T5;
NW_455404_31.05.2005;5.45;0.885999755;0.224211;T5;
HE_10650_22.03.2006;5.47;0.677184608;0.169673;T5.1;
HE_10691_06.04.2006;5.48;0.875682212;0.328283;T5.1;
HE_10852_18.07.2006;5.5;0.623008854;0.313636;T5.1;
NW_450704_05.07.2006;5.53;0.885999755;0.254165;T5;
NW_450704_19.03.2012;5.53;0.885999755;0.229542;T5;
NW_450704_27.04.2009;5.53;0.885999755;0.215749;T5;
NW_452907_10.07.2006;5.55;0.885999755;0.280848;T5;
NW_452907_19.03.2012;5.55;0.885999755;0.215113;T5;
NW_452907_28.04.2009;5.55;0.885999755;0.239738;T5;
NW_443700_11.07.2007;5.6;0.906132861;0.259649;T5;
NW_279407_13.05.2008;5.61;0.877003936;0.231984;T5;
NW_279407_20.03.2012;5.61;0.877003936;0.219628;T5;
HE_10682_16.03.2006;5.65;0.875682212;0.227879;T5.1;
NW_279500_13.05.2008;5.69;0.877003936;0.212595;T5;
NW_279500_20.03.2012;5.69;0.877003936;0.233496;T5;
NW_202204_04.05.2006;5.69;0.937682812;0.224278;T5;
NW_202204_07.04.2009;5.69;0.937682812;0.235469;T5;
HE_10771_20.03.2007;5.72;0.988857794;0.171717;T5.1;
HE_10771_21.04.2006;5.72;0.988857794;0.264947;T5.1;
NW_453304_22.05.2007;5.74;0.885999755;0.252408;T5;
NW_223608_07.05.2007;5.8;0.877003936;0.236785;T5;
NW_223608_18.08.2005;5.8;0.877003936;0.222378;T5;
NW_300378_02.05.2006;5.84;0.961462829;0.29709;T5;
NW_453407_20.03.2012;5.87;0.885999755;0.240012;T5;
NW_453407_22.05.2007;5.87;0.885999755;0.232085;T5;
NW_453407_28.04.2009;5.87;0.885999755;0.263682;T5;
HE_10226_04.05.2005;5.88;0.988857794;0.250026;T5.1;
NW_453456_23.05.2007;5.89;0.885999755;0.268362;T5;
NW_418109_07.06.2006;5.89;0.857146542;0.321537;T5;
NW_418109_11.04.2012;5.89;0.857146542;0.307623;T5;
NW_686487_15.08.2012;5.89;0.822756686;0.226928;T5;
NW_686487_11.05.2012;5.89;0.822756686;0.226928;T5;
NW_686487_25.04.2007;5.89;0.822756686;0.226046;T5;
NW_419904_23.04.2007;5.92;0.868911114;0.217403;T5;
NW_211382_19.03.2009;5.95;0.920170121;0.212508;T5;
NW_211382_30.05.2005;5.95;0.920170121;0.213116;T5;
NW_211394_08.05.2008;5.99;0.920170121;0.192942;T5;
NW_211394_19.03.2009;5.99;0.920170121;0.181929;T5;
NW_211394_30.05.2005;5.99;0.920170121;0.246521;T5;
NW_519406_29.03.2007;6.15;0.868911114;0.187621;T5;
HE_10744_05.05.2011;6.19;0.986269059;0.281401;T5.1;
HE_10744_11.04.2006;6.19;0.986269059;0.219913;T5.1;
NW_455702_29.04.2009;6.21;0.886486664;0.262714;T5;
NW_455702_29.06.2006;6.21;0.886486664;0.271216;T5;
NW_221107_01.04.2008;6.23;0.881937667;0.185582;T5;
NW_221107_02.05.2005;6.23;0.881937667;0.245924;T5;
NW_450807_14.04.2004;6.23;0.885999755;0.317677;T5;
NW_420323_28.05.2008;6.33;0.633891585;0.336286;T5;
NW_140405_03.05.2012;6.45;0.869060443;0.227883;T5;
NW_140405_06.06.2007;6.45;0.869060443;0.260073;T5;
NW_140405_20.05.2009;6.45;0.869060443;0.197443;T5;
NW_419205_23.05.2006;6.48;0.868911114;0.263853;T5;
NW_453705_20.03.2012;6.6;0.885999755;0.18993;T5;
NW_453705_23.05.2007;6.6;0.885999755;0.287324;T5;
NW_453705_28.04.2009;6.6;0.885999755;0.224103;T5;
HE_11101_26.03.2007;6.63;0.986269059;0.159697;T5.1;
NW_201509_07.04.2009;6.66;0.937682812;0.202276;T5;
NW_201509_27.04.2006;6.66;0.937682812;0.197866;T5;
HE_11239_23.04.2008;6.7;0.823143806;0.286186;T5.1;
HE_10201_17.03.2005;6.72;0.986269059;0.193398;T5.1;
HE_11100_26.03.2007;6.73;0.986269059;0.185269;T5.1;
NW_436501_19.05.2006;6.83;0.783044811;0.332389;T5;
NW_627409_12.10.2005;6.89;0.845706456;0.232262;T5;
NW_627409_12.05.2005;6.89;0.845706456;0.232262;T5;
NW_285705_28.03.2007;6.92;0.973102426;0.228651;T5;
NW_150400_05.05.2009;6.93;0.869060443;0.247112;T5;
NW_150400_18.04.2012;6.93;0.869060443;0.252994;T5;
NW_150400_26.04.2007;6.93;0.869060443;0.192289;T5;
HE_11021_27.04.2007;7;0.977877979;0.204545;T5.1;
HE_11028_14.04.2007;7;0.971483023;0.297553;T5.1;
HE_10084_29.03.2005;7;0.971483023;0.199784;T5.1;
HE_10161_21.03.2005;7;0.875682212;0.129031;T5.1;
HE_10760_08.04.2006;7;0.974704607;0.304419;T5.1;
HE_11098_20.03.2007;7;0.823143806;0.138889;T5.1;
HE_10753_04.07.2006;7;0.986269059;0.275958;T5.1;
HE_10195_31.03.2005;7;0.823143806;0.145455;T5.1;
NW_144101_04.04.2012;7;0.900026694;0.240423;T5;
NW_144101_26.06.2007;7;0.900026694;0.180565;T5;
NW_144101_28.04.2009;7;0.900026694;0.271825;T5;
NW_453500_15.04.2004;7;0.885999755;0.265587;T5;
