SampleID;x1;x2;y;RandomEffect ; 
HE_10342_14.03.2005;4.79;0.636801035;1.92;T5.1;
NW_414104_18.06.2012;4.83;0.656287746;1.852;T5;
NW_414104_19.07.2007;4.83;0.656287746;1.858;T5;
NW_414104_20.04.2009;4.83;0.656287746;1.678;T5;
NW_686189_14.04.2009;4.83;0.667620922;1.664;T5;
NW_686189_14.09.2006;4.83;0.667620922;1.597;T5;
NW_686189_22.05.2012;4.83;0.667620922;1.752;T5;
NW_303082_02.05.2005;4.85;0.96651416;1.711;T5;
NW_303082_30.04.2008;4.85;0.96651416;1.806;T5;
NW_410202_19.04.2012;4.86;0.667620922;1.519;T5;
NW_410202_23.07.2007;4.86;0.667620922;1.595;T5;
NW_420505_25.05.2005;4.89;0.633891585;1.779;T5;
NW_419424_03.07.2008;4.9;0.868911114;1.983;T5;
HE_10300_05.05.2011;4.91;0.623008854;1.919;T5.1;
HE_10300_17.02.2005;4.91;0.623008854;1.9;T5.1;
NW_272218_30.04.2007;4.93;0.966429531;1.815;T5;
NW_505481_12.04.2005;4.98;0.868911114;1.642;T5;
NW_434048_09.05.2006;4.99;0.711189318;1.893;T5;
NW_456652_29.04.2009;5;0.886486664;1.748;T5;
NW_453201_21.05.2007;5.16;0.885999755;1.713;T5;
NW_412200_16.07.2007;5.16;0.667620922;1.653;T5;
NW_412200_22.05.2012;5.16;0.667620922;1.714;T5;
NW_412200_29.04.2009;5.16;0.667620922;1.596;T5;
HE_10677_10.04.2006;5.17;0.875682212;1.678;T5.1;
NW_451800_14.05.2007;5.21;0.885999755;1.754;T5;
NW_451800_19.03.2012;5.21;0.885999755;1.706;T5;
NW_451800_27.04.2009;5.21;0.885999755;1.739;T5;
HE_11267_24.04.2008;5.25;0.636801035;2.056;T5.1;
NW_627811_20.10.2005;5.27;0.845706456;2.05;T5;
NW_627811_18.05.2005;5.27;0.845706456;1.99;T5;
NW_627811_26.03.2012;5.27;0.845706456;1.736;T5;
NW_205400_08.05.2007;5.29;0.937682812;1.783;T5;
NW_205400_14.04.2009;5.29;0.937682812;1.727;T5;
NW_142803_12.06.2007;5.32;0.900026694;1.936;T5;
NW_142803_26.05.2009;5.32;0.900026694;1.825;T5;
NW_142803_29.03.2012;5.32;0.900026694;1.611;T5;
NW_413902_15.04.2009;5.35;0.656287746;1.653;T5;
NW_413902_18.06.2012;5.35;0.656287746;1.813;T5;
NW_413902_19.07.2007;5.35;0.656287746;1.867;T5;
NW_200955_02.04.2009;5.36;0.937682812;1.665;T5;
NW_200955_08.05.2008;5.36;0.937682812;1.85;T5;
NW_200955_27.04.2006;5.36;0.937682812;1.687;T5;
NW_207822_19.10.2005;5.38;0.937682812;1.732;T5;
NW_207780_13.10.2005;5.4;0.937682812;1.708;T5;
NW_451058_06.07.2006;5.42;0.885999755;1.935;T5;
NW_451058_20.03.2012;5.42;0.885999755;1.793;T5;
NW_451058_27.04.2009;5.42;0.885999755;1.868;T5;
NW_453250_21.05.2007;5.43;0.885999755;1.733;T5;
NW_455404_31.05.2005;5.45;0.885999755;1.838;T5;
HE_10650_22.03.2006;5.47;0.677184608;1.804;T5.1;
HE_10691_06.04.2006;5.48;0.875682212;2.167;T5.1;
HE_10852_18.07.2006;5.5;0.623008854;1.967;T5.1;
NW_450704_05.07.2006;5.53;0.885999755;1.732;T5;
NW_450704_19.03.2012;5.53;0.885999755;1.952;T5;
NW_450704_27.04.2009;5.53;0.885999755;1.8;T5;
NW_452907_10.07.2006;5.55;0.885999755;1.827;T5;
NW_452907_19.03.2012;5.55;0.885999755;1.755;T5;
NW_452907_28.04.2009;5.55;0.885999755;1.8;T5;
NW_443700_11.07.2007;5.6;0.906132861;1.9;T5;
NW_279407_13.05.2008;5.61;0.877003936;1.781;T5;
NW_279407_20.03.2012;5.61;0.877003936;1.8;T5;
HE_10682_16.03.2006;5.65;0.875682212;1.85;T5.1;
NW_279500_13.05.2008;5.69;0.877003936;1.739;T5;
NW_279500_20.03.2012;5.69;0.877003936;1.707;T5;
NW_202204_04.05.2006;5.69;0.937682812;1.758;T5;
NW_202204_07.04.2009;5.69;0.937682812;1.821;T5;
HE_10771_20.03.2007;5.72;0.988857794;2.033;T5.1;
HE_10771_21.04.2006;5.72;0.988857794;2.074;T5.1;
NW_453304_22.05.2007;5.74;0.885999755;1.767;T5;
NW_223608_07.05.2007;5.8;0.877003936;1.937;T5;
NW_223608_18.08.2005;5.8;0.877003936;1.819;T5;
NW_300378_02.05.2006;5.84;0.961462829;1.765;T5;
NW_453407_20.03.2012;5.87;0.885999755;1.689;T5;
NW_453407_22.05.2007;5.87;0.885999755;1.817;T5;
NW_453407_28.04.2009;5.87;0.885999755;1.764;T5;
HE_10226_04.05.2005;5.88;0.988857794;2.089;T5.1;
NW_453456_23.05.2007;5.89;0.885999755;1.81;T5;
NW_418109_07.06.2006;5.89;0.857146542;1.877;T5;
NW_418109_11.04.2012;5.89;0.857146542;1.738;T5;
NW_686487_15.08.2012;5.89;0.822756686;2.2;T5;
NW_686487_11.05.2012;5.89;0.822756686;2.155;T5;
NW_686487_25.04.2007;5.89;0.822756686;2.045;T5;
NW_419904_23.04.2007;5.92;0.868911114;1.914;T5;
NW_211382_19.03.2009;5.95;0.920170121;1.94;T5;
NW_211382_30.05.2005;5.95;0.920170121;1.865;T5;
NW_211394_08.05.2008;5.99;0.920170121;1.816;T5;
NW_211394_19.03.2009;5.99;0.920170121;1.964;T5;
NW_211394_30.05.2005;5.99;0.920170121;1.818;T5;
NW_519406_29.03.2007;6.15;0.868911114;1.817;T5;
HE_10744_05.05.2011;6.19;0.986269059;2.069;T5.1;
HE_10744_11.04.2006;6.19;0.986269059;2.1;T5.1;
NW_455702_29.04.2009;6.21;0.886486664;1.694;T5;
NW_455702_29.06.2006;6.21;0.886486664;1.812;T5;
NW_221107_01.04.2008;6.23;0.881937667;1.881;T5;
NW_221107_02.05.2005;6.23;0.881937667;1.936;T5;
NW_450807_14.04.2004;6.23;0.885999755;1.927;T5;
NW_420323_28.05.2008;6.33;0.633891585;1.558;T5;
NW_140405_03.05.2012;6.45;0.869060443;1.872;T5;
NW_140405_06.06.2007;6.45;0.869060443;1.879;T5;
NW_140405_20.05.2009;6.45;0.869060443;1.825;T5;
NW_419205_23.05.2006;6.48;0.868911114;1.927;T5;
NW_453705_20.03.2012;6.6;0.885999755;1.768;T5;
NW_453705_23.05.2007;6.6;0.885999755;1.863;T5;
NW_453705_28.04.2009;6.6;0.885999755;1.886;T5;
HE_11101_26.03.2007;6.63;0.986269059;2.346;T5.1;
NW_201509_07.04.2009;6.66;0.937682812;1.587;T5;
NW_201509_27.04.2006;6.66;0.937682812;1.709;T5;
HE_11239_23.04.2008;6.7;0.823143806;2.1;T5.1;
HE_10201_17.03.2005;6.72;0.986269059;2.05;T5.1;
HE_11100_26.03.2007;6.73;0.986269059;2.375;T5.1;
NW_436501_19.05.2006;6.83;0.783044811;1.786;T5;
NW_627409_12.10.2005;6.89;0.845706456;1.652;T5;
NW_627409_12.05.2005;6.89;0.845706456;1.748;T5;
NW_285705_28.03.2007;6.92;0.973102426;1.795;T5;
NW_150400_05.05.2009;6.93;0.869060443;1.958;T5;
NW_150400_18.04.2012;6.93;0.869060443;2;T5;
NW_150400_26.04.2007;6.93;0.869060443;2.28;T5;
HE_11021_27.04.2007;7;0.977877979;1.94;T5.1;
HE_11028_14.04.2007;7;0.971483023;2.091;T5.1;
HE_10084_29.03.2005;7;0.971483023;2.425;T5.1;
HE_10161_21.03.2005;7;0.875682212;2.35;T5.1;
HE_10760_08.04.2006;7;0.974704607;1.98;T5.1;
HE_11098_20.03.2007;7;0.823143806;2.337;T5.1;
HE_10753_04.07.2006;7;0.986269059;2.029;T5.1;
HE_10195_31.03.2005;7;0.823143806;2.314;T5.1;
NW_144101_04.04.2012;7;0.900026694;1.909;T5;
NW_144101_26.06.2007;7;0.900026694;1.935;T5;
NW_144101_28.04.2009;7;0.900026694;1.852;T5;
NW_453500_15.04.2004;7;0.885999755;1.716;T5;
